,date,title,source,contents,link
10,2004.07.31.,대전 사이언스 페스티벌 특별관광열차 운행,연합뉴스,대전시는 엑스포과학공원에서 내달 9일까지 열 리는 사이언스 페스티벌의 수도권 관람객을 위해 관광열차를 한시적으로 운영한다고 31일 밝혔다. 서울역과 대전역을 하루 1회 왕복 운행하는 관광열차는 새마을...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0000718857
11,2004.07.27.,"김제동, 대전 사이언스 페스티벌 홍보대사로",전자신문,26일 오후 서울 프레스센터에서 열린 ‘대전 사이언스 페스티벌 2004‘ 홍보대사 위촉식에서 개그맨 김제동씨가 위촉패를 받고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000077268
12,2004.07.12.,`대전 사이언스 페스티벌 2004` 30일 개막,디지털타임스,국내 최대규모의 과학축제인 `대전 사이언스 페스티벌 2004'가 오는 30일 개막한다. 대전시는 오는 30일부터 다음달 9일까지 대전 유성구 대전엑스포과학공원과 대덕연구단지 일원에서 `인터페이스(Interface)'를 주제로한...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0000073831
13,2004.07.13.,'대전 사이언스 페스티벌' 30일 개막,전자신문,‘대전 사이언스 페스티벌 2004’가 오는 30일 개막한다. 대전시는 오는 30일부터 8월 9일까지 11일간 대전엑스포과학공원과 대덕연구단지 일대에서 ‘사이언스 페스티벌’을 개최한다고 12일 밝혔다. ‘인터페이스...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000075875
14,2004.08.05.,[패밀리]가자! 대전 ''사이언스 페스티벌'',세계일보,누가 담배 피랬어?” 지난달 31일 ‘사이언스 페스티벌 2004’가 열리는 대전 엑스포 과학공원 내 기초과학 체험교실. 정희(13)·정훈(12)이네 가족이 액화질소를 체험하는 중이다. 과학교사의 지시에 따라 액화질소에...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=022&aid=0000045548
15,2004.07.15.,과학축제 '대전사이언스 페스티벌 2004' 30일개막,뉴시스,【대전=뉴시스】 '대전사이언스 페스티벌 2004'행사가 오는 30일부터 다음달 9일까지 11일동안 '소통과 조화'라는 주제로 대전엑스포과학공원과 대덕연구단지일원에서 개최된다. 이번 대전사이언스 페스티벌은...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000072248
16,2004.07.26.,[대전/충남]‘제5회 대전 사이언스 페스티벌’ 30일 개막,동아일보,[동아일보] ‘신기한 과학의 나라로 여름휴가를 떠나자.’ 국내 최대규모의 과학축제인 ‘제5회 대전 사이언스 페스티벌’이 30일∼내달 9일 대전엑스포과학공원에서 열린다. 이 축제에는 대덕연구단지 내...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000252272
17,2004.07.25.,대전 사이언스 페스티벌 30일 개막,매일경제,국내 최대 과학축제인 대전 사이언스 페스티벌이 30일부터 8월 9일까지 대전 엑스포과학공원에서 열린다. 대전시가 주최하고 과학기술부가 후원하는 이 행사는 올해 다섯 번째로 열리는 것으로 93년 대전엑스포 개최를...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0000382762
18,2004.07.16.,"철도청, 사이언스 페스티벌 체험열차 운행",연합뉴스,철도청은 오는 30일부터 다음달 9일까지 대전서 열리는 `사이언스 페스티벌 2004' 기간에 맞춰 `과학체험 열차'를 특별 운행한다고 16일 밝혔다. 새마을호 임시열차로 편성된 과학체험 열차를 이용하면 서울-대전...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0000704700
19,2004.07.21.,대전 사이언스 페스티벌 특별관광열차 매일 운행,스포츠조선,대전 엑스포과학공원에서는 '대전 사이언스 페스티벌 2004'가 진행되는 30일부터 8월9일까지 11일동안 서울역에서 대전역을 왕복하는 특별 과학 체험열차인 '사이언스 페스티벌 관광열차'를 하루에 한번씩 운행한다. 이...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0000007035
20,2004.08.12.,<사이언스 페스티벌 흥행 부진>,연합뉴스,대전에서 열리는 대표적인 과학축제인 사이언스 페스티벌에 관람객 수가 기대에 못미친 것으로 평가받고 있다. 지난달 30일부터 지난 9일까지 11일 동안 엑스포과학공원과 연구단지 일대에서 열린 이번 행사에는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0000729113
21,2004.07.13.,[과학단신]대전 사이언스 페스티벌 2004 외,세계일보,대전 사이언스 페스티벌 2004 ○…국내최대 과학축제인 제5회 ‘대전 사이언스 페스티벌 2004’(www.expopark.co.kr) 행사가 오는 30일부터 8월9일까지 11일동안 ‘소통과 조화’라는 주제로 대전 엑스포과학공원과...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=022&aid=0000041578
22,2004.09.09.,대전상징 만들기 일부사업 ‘제자리’,대전일보,또한 과학기술도시 이미지를 확대하기 위해 사이언스페스티벌 국제화를 추진하고 있지만 큰 성과를 거두지 못하고 있으며 지난 8월 축제에서는 예년에 비해 오히려 관람객이 크게 줄어들었다. (대전일보 뉴스),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000000846
23,2004.07.28.,[대전]''미래 과학의 세계''로 피서 오세요,세계일보,국내 최대 규모의 과학축제인 ‘대전 사이언스 페스티벌 2004’가 30일 개막된다. 다음달 9일까지 대전엑스포과학공원과 대덕연구단지 일대에서 열리는 이번 사이언스 페스티벌은 ‘인터페이스(조화와 소통)’란...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0000044092
24,2004.08.30.,대전국제과학영화제 개최 검토,연합뉴스,한국과학재단이 시에 제안한 대전국제과학영화제는 내년 사이언스페스티벌 기간 이나 9월말-10월초 대전시내 극장과 엑스포과학공원 일대에서 과학 디지털 영상 공 모전과 전세계 50여개국 300여편의 첨단과학영화가...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=001&aid=0000748350
25,2004.06.22.,"황우석 교수, 대전 홍보대사에 위촉",전자신문,황교수는 올 여름 대전시 사이언스 페스티벌 기간 중에 홍보위원장으로 활동하게 되며 대전시에서 추진하는 청소년 과학기술 운영 등 과학대중화를 위한 프로젝트에 참여하게 된다. 대전시는 황 교수의 업적을 시...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000073645
26,2004.07.06.,"[대전/충남]7~8월 대덕단지, 한여름 과학축제 다채",동아일보,"▽대전 사이언스 페스티벌 2004=30일부터 내달 9일까지 대전엑스포과학공원에서 열린다. 이 행사는 매년마다 수만 명의 관객들이 몰리는 국내 최대의 과학축제. 인간공학, 가상현실, 로봇 강연 등 흥미로운 과학체험...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000248836
27,2004.05.03.,대전사이언스페스티벌 기본계획 마련,연합뉴스,"이날 보고에서 용역수행업체인 중앙대 예술대학원 측은 오는 8월 6일부터 15일까지 엑스포공원과 대덕연구단지, 갑천변, 유성구 일원에서 펼쳐질 행사명을 '대전사이언스페스티벌 2004'(ScienFest 2004)로 제시하고 행사...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0000639418
28,2004.07.26.,"[지방경제시대-충남북·대전시] ""대덕R&D 특구 지정에 총력""..염홍철",한국경제,"""대전시를 신행정수도의 변방도시가 아닌 핵심 배후거점 도시로 탄탄하게 자리 잡을 수 있도록 대비책을... 한편 ""벤처국방마트""""사이언스페스티벌"" 등 과학기술도시의 특징을 살린 이벤트를 확대하고 컨벤션센터...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0000729191
29,2004.06.10.,"과기부, ‘사이언스 코리아’ 운동 본격 추진",국정브리핑,"포항, 대전, 광주, 제주 등 전국 7개 지역에서 올해 말까지 다양한 과학축전이 열린다. 과학기술부는 지난... 지원하는 ‘사이언스코리아 글로벌 과학선발대’가 운영된다. 이와함께 과학영화 페스티벌(Festival)...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=117&oid=078&aid=0000000763
30,2004.11.16.,"""독일 맥주 축제, 9천1백억원 효과""",오마이뉴스,"미국 길로아마늘축제, 마르디그카 카니발을 비롯 이천도자기축제, 대전사이언스페스티벌 12개 축제의 구체적인 사례가 소개된다. 마늘을 지극히 싫어하는 미국에서 길로이마늘축제가 10대 축제에 포함되고, 버리는 청자...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=047&aid=0000053381
31,2004.10.07.,“학원 대신 과학실로 가요”,대전일보,"대덕밸리에서 실시하는 과학자와 함께 하는 실험, 대전사이언스 페스티벌, 원자력 연구소 견학, 표준과학연구원 현장 체험 등 각종 과학체험마당 및 과학동호회 행사에 참여하는등 꾸준히 어린이들의 과학 탐구능력...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000008974
32,2004.04.28.,<대전예술의전당.과학공원 어린이날 행사 푸짐>,연합뉴스,"▲그림자 인형극 '피터와 늑대'(5월 5일.아트홀) = 극단 영, 페스티벌 오케스트라, 내레이터 등이 출연하며... 정문무대) = 사이언스매직쇼, 화약로켓 발사 시연 등. ▲해외공연단 공연(오후 1시 30분.벨라루스 민속공연)...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0000634862
33,2004.12.10.,우리단체 이런행사,대전일보,"10분까지 대전대 지산도서관 국제회의실, 주제는 충청의 정치행정과 사회문화:변화와 전망... 발명교실·생명과학교실·수학교실·사이언스페스티벌 등으로 진행, 국립중앙과학관 ☎(601)7937, www.science.go.kr...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000013927
34,2003.07.29.,‘대전 사이언스 페스티벌’ 8월 7일부터,동아일보,"대전 엑스포과학공원은 8월 7일부터 17일까지 엑스포공원에서 ‘대전 사이언스 페스티벌 2003’을 개최한다. 이 행사는 신기한 과학, 세상을 바꾼 10대 과학자 거리, 생명의 과학, 빛의 과학, 물 불 바람소리의 과학 등...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000198863
35,2004.10.15.,[토요 문화산책] 축제 유감,서울경제,부산국제영화제ㆍ광주비엔날레ㆍ전주세계소리축제ㆍ안동국제탈춤페스티벌ㆍ춘천국제연극제ㆍ대전사이언스페스티벌 등은 연륜을 쌓아가면서 외국인의 눈길도 끄는 국제적 축제로 자리를 잡아가고 있다....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=011&aid=0000054812
36,2003.08.07.,대전 사이언스페스티벌 개막식,연합뉴스,국내 최대 규모의 과학축제인 '사이언스페스티벌 2003'이 7일 오후 대전 엑스포과학공원에서 개막식을 갖고 17일까지 과학공원과 대덕연구단지 일원에서 펼쳐진다. 이날 개막식은 대전시장의 개막 선언과 열기구 및...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0000429135
37,2004.10.15.,정책부재·방만운영 ‘부실’,대전일보,지난해 관람객이 102만7036명으로 대전시민 1명이 1번꼴도 찾지 않는다는 얘기다. 올여름 10억여원을 투입한 사이언스페스티벌도 고작 12만7000여명을 동원하는데 그쳤다. 과학공원은 2000년을 고비로 적자로 돌아서게...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000006177
38,2004.07.29.,“세계 과학축제 발판 마련”,내일신문,한다”면서 ‘대전 사이언스 페스티벌 2004’의 내용과 형식을 단적으로 이렇게 표현했다. “축제라고 하면 많은 사람들이 와서 편하게 노는 것이며 놀다보면 과학에도 흥미를 느낄 수 있다”는 게 롯데월드 기획이사로서...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=086&aid=0000003322
39,2003.07.31.,[떠나자!알짜여행] 대전 사이언스페스티벌 7일 개막,파이낸셜뉴스,한편 행사기간동안 하루에 한번씩 ‘사이언스 페스티벌 2003 관광열차’가 서울∼대전역을 운행한다. 각 량을 천문·수학·화학·카페·우주·자연·사이버 열차 등 7가지의 색다른 주제로 꾸민것이 특징. 이동하는 동안...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=111&oid=014&aid=0000079409
40,2004.08.08.,[YTN] 8월 9일,경향신문,‘사이언스 +’(오전 8시30분)=국내 최고의 과학축제가 열리고 있는 대전 ‘사이언스 페스티벌 2004’를 찾아간다. 쉽고 재미있는 과학체험을 바탕으로 과학의 대중화에 기여했다는 평가를 받고 있는 대전 ‘사이언스...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=032&aid=0000078745
41,2004.08.06.,국제로봇올림피아드 한국대회 9일까지 개최,전자신문,"‘대전 사이언스 페스티벌’의 주요 행사로 열리는 이번 대회에서는 초·중·고등학생들이 직접 제작한 로봇으로 경기에 참여하는 로봇 미로찾기를 비롯해 보행로봇 장애물 경주, 계단 오르내리기, FIRA 로봇축구, 로봇...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000078490
42,2004.07.22.,[레저 단신]에버랜드 外,파이낸셜뉴스,"▲‘제5회 대전 사이언스 페스티벌 2004’(www.expopark.co.kr)이 7월30일∼8월9일 대전 엑스포과학공원과 인근 대덕연구단지에서 개최된다. 카이스트, 대덕연구단지 등이 직접 참여 기초과학의 흥미와 재미를 다양한...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=014&aid=0000133979
43,2004.09.03.,[과학세상]이승구/과학전람회 50돌의 의미,동아일보,"성격은 조금 다르지만 대한민국과학축전, 대전사이언스페스티벌 등과의 연계 등도 검토해 볼 만하다. 기계전, 전자전 등 대규모 과학 분야 전시회나 정부출연 연구소의 연구 성과물 등과의 관계도 검토해 볼 필요가 있다....",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000258897
44,2003.08.08.,대전사이언스페스티벌 개막!,YTN,"지방자치단체가 처음으로 기획한 대전사이언스페스티벌은 자연의 신비와 과학의 원리를 쉽게 체험할 수 있습니다. [인터뷰:염홍철 대전시장] ""과학마인드를 제고시키고 자라나는 어린이들에게 첨단 교육의 장으로...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=129&oid=052&aid=0000007317
45,2004.08.05.,'6회 국제로봇올림피아드 한국대회' 엑스포과학공원서 개막,뉴시스,과학꿈나무들에게 창의력과 과학기술 마인드를 심어주기 위한 로봇올림피아드 대회는 '대전 사이언스 페스티벌'의 주요 행사로 열띤 승부를 가릴 예정이다. 초.중.고교생들이 직접 만든 로봇을 가지고 로봇 미로찾기...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000076157
46,2004.08.27.,[전망대] 꿈나무 키우는 `과학축제`,디지털타임스,이달 초순 제5회 `대전 사이언스 페스티벌 2004' 행사를 주관하면서 어린이들의 과학탐구정신을 새삼 체험하게 된 것은 참으로 다행스런 일이었다. 10만명 이상의 어린이들이 과학축제 현장에서 과학을 즐기는 모습을...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=029&aid=0000078343
47,2004.08.01.,아저씨! 어떻게 만드는 거예요?,뉴시스,"【대전=뉴시스】 휴일인 1일 ""대전 사이언스 페스티벌 2004""가 열리고 있는 대전엑스포과학공원에서 어린이들이 룩셈부르크의 과학자로부터 전기를 이용한 제작품에 대한 설명을 듣고 있다. /",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000075486
48,2003.08.01.,서울-대전 '사이언스 페스티벌' 관광열차 운행,연합뉴스,"대전 엑스포과학공원은 7-17일 열리는 사이언스 페스티벌 기간에 서울-대전 과학테마 관광열차를 운행한다고 1일 밝혔다. 열차운행은 서울역에서 오전 8시 10분, 대전역에서 오후 7시 30분에 출발하며 각각 2시간...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0000424616
49,2004.07.27.,지역축제 테마관광열차 운행,경향신문,"춘천인형극제는 인형극 열차를, 대전사이언스페스티벌은 과학체험열차를 준비했다. 춘천인형극제 사무국은 8월14일 ‘코코바우 열차’를 운영한다. 오전 9시 서울 청량리역 출발. 열차 안에서 아르헨티나...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=032&aid=0000076958
50,2004.07.30.,찜통더위엔 남극체험관이 최고야!,뉴시스,"【대전=뉴시스】 올해로 다섯 번째를 맞는 국내 최대규모 과학축제인 ""대전 사이언스 페스티벌 2004""가 30일 대전엑스포과학공원에서 열려 영하10도가 넘는 남극체험관을 체험하기 위한 관람객들이 길게 줄지어 있다. /",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000075303
51,2003.07.22.,"대전시, 사이언스 페스티벌 개최",전자신문,대전시와 엑스포과학공원은 다음달 7일부터 17일까지 국내 최대 규모의 과학축제인 ‘대전 사이언스 페스티벌 2003’을 엑스포과학공원과 대덕연구단지 일원에서 개최한다고 21일 밝혔다. 올해로 4회째를 맞는 이번...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0000037189
52,2004.07.22.,과학체험열차 `칙칙폭폭`,문화일보,"또한 열차 승객은 열차 내에서 미리 ‘대전사이언스페스티벌 200 4’의 입장권을 구매할 수 있으며, 단체할인 요금을 적용 받아 어린이 2000원, 청소년 3000원, 어른 4000원에 입장권을 구매할 수 있다(정상 가격 어린이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=021&aid=0000076513
53,2004.07.27.,7월 28일 짧은소식,한겨레,"■ 올해의 ‘대전 사이언스 페스티벌’이 30일부터 다음달 9일까지 ‘소통과 조화’를 주제로 대전 엑스포과학공원과 대덕연구단지 일대에서 열린다. 사람과 공간, 기술, 상상, 생활, 미래를 주제어로 삼은...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0000070860
54,2004.08.03.,위성항법시스템 활용 기술 전시회·시연회,국정브리핑,지난달 30일부터 오는 9일까지 11일간 대전 EXPO공원에서 ‘대전 사이언스페스티벌 2004’ 행사가 열리는 가운데 해양수산부가 3일을 ‘해양수산부의 날’로 지정하고 각종 홍보 행사를 가졌다....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=117&oid=078&aid=0000003015
55,2004.07.30.,전국 각지에서 열리는 8월 축제들,오마이뉴스,"한여름밤의 별축제·7.24-8.8·경남 김해천문대(영남 유일 시민천문대)·달사진 촬영회, 천체사진전, 천문교육 영화 사영, 토요일 천문학자 초청 강연회· 대전 사이언스페스티벌·7.30-8.9·대전엑스포과학공원...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=047&aid=0000048797
56,2003.07.31.,［인물과 화제］개그맨 박준형 사이언스 축제 홍보대사,경향신문,7일부터 17일까지 11일간 개최되는 대전 사이언스페스티벌 2003 행사에서 박씨는 대외홍보활동은 물론 과학공원을 찾는 관광객들과 만남의 시간도 가질 예정이다. 〈정혁수기자〉,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0000026781
57,2004.07.26.,[금주 경제부처 및 단체 일정],연합인포맥스,"중회의실) ▲과기부장관, 대전사이언스 페스티벌 개막식(오후8시,엑스포과학공원) ▲국회 법사위 현안보고-감사원 카드국감 결과(오전10시, 국회) ▲차관회의(오후2시) ▲해양부장관, 부산해양포럼 조찬강연...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=013&aid=0000049059
58,2004.06.29.,올 여름휴가땐 과학여행 떠나볼까?,한겨레,"이에 앞서 7월3~4일엔 포항문화예술회관에서 ‘포항가족과학축전’이, 7월30일~8월9일엔 대전 엑스포과학공원에서 ‘대전 사이언스 페스티벌’이 열린다. 포항가족과학축전에선 포항에서 열릴...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0000066369
59,2003.07.16.,<대전사이언스 페스티벌 내달 7일 개막>,연합뉴스,"`대전 사이언스 페스티벌 2003'이 다음달 7일부터 11일 동안 엑스포과학공원과 대덕연구단지 일원에서 열린다. 올해로 4번째인 이 행사의 주제는 `Shift(전환 &amp; 이동)'로, '세상을 바꾼 10가지 과학이야기(Science is Shift)'를...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0000412517
60,2004.07.30.,영하10도의 남극체험관 즐기려 기다리는 관람객들,뉴시스,"【대전=뉴시스】 올해로 다섯 번째를 맞는 국내 최대규모 과학축제인 ""대전 사이언스 페스티벌 2004""가 30일 대전엑스포과학공원에서 열려 영하10도가 넘는 남극체험관을 체험하기 위한 관람객들이 길게 줄지어 있다. /",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000075304
61,2004.07.22.,놀이공원엔 뭔가 특별한 것이 있다,한겨레,● 대전 사이언스 페스티벌=30일~8월9일 대전 엑스포과학공원과 대덕연구단지에서 열린다. ‘미래로 가는 다섯개의 문’을 기치로 내건 이번 행사는 퓨처월드·휴먼테크놀러지·커뮤니케이션·사이언스환타지...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=028&aid=0000070127
62,2004.07.20.,괴물들 ‘오싹’ 과학기술 ‘아찔’,한겨레,과학과 레저문화가 어우러진 제5회 ‘대전 사이언스 페스티벌 2004’도 30일부터 다음달 9일까지 대전 엑스포과학공원과 대덕연구단지 일원에서 열린다. 이 과학 축제는 한국과학기술원(카이스트) 등 14개 대덕연구단지...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0000069780
63,2004.08.08.,[TV하이라이트]MBC ''영웅시대'' 외,세계일보,"□…‘사이언스+ -대전 사이언스 페스티벌2004’오전 8시 30분 쉽고 재밌는 과학체험을 바탕으로 과학의 대중화에 기여했다는 평가를 받고 있는 대전 사이언스페스티벌 2004. INTERFACE, 즉 조화와 소통이라는 주제로 열린...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=022&aid=0000045958
64,2004.07.28.,[놓치면 후회 ‘예감’] 다양한 문화체험 더위를 날리세요,한겨레21,"7월30일∼8월9일 대전에서 열리는 ‘사이언스 페스티벌 2004’에 가면 재미와 배움이 있는 과학 바캉스를 체험한다. ‘미래로 가는 다섯개의 문’이라는 주제로 휴먼테크놀로지, 퓨처 월드, 사이언스 환타지 등을...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=114&oid=036&aid=0000005773
65,2004.08.04.,"해양부, 위성항법시스템 기술 시연회",디지털타임스,해양수산부는 오는 9일까지 대전 엑스포공원에서 개최되는 `대전 사이언스페스티벌 2004' 기간 중 3일을 해양수산부의 날로 지정하고 위성항법보정시스템(DGPS) 활용 기술 전시회 및 상용화 촉진을 위한 시연회를 가졌다....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0000076023
