,date,title,source,contents,link
69,2011.04.10.,대전 꿈돌이페스티벌 성료..15만명 찾아,연합뉴스,지난 9일부터 엑스포과학공원에서 열렸던 '2011 꿈돌이 사이언스 페스티벌'이 이틀간의 일정을 마치고 10일 성황리에 끝났다. 대전 엑스포과학공원에 따르면 '꿈돌이의 과학체험 여행'이라는 주제로 스스로 과학체험을...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005003693
70,2011.04.11.,꿈돌이사이언스페스티벌 15만명 몰리다,뉴시스,0,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003793496
71,2011.05.04.,대전 어린이날 가볼만한 곳,대전시티저널,펼쳐지고 사이언스홀에서는 꽃향기 사랑가득 행복한 어린이 음악회를 개최된다. 이날 과학관에서는... 어린이들이 동.식물을 마음껏 관람할 수 있는 대전 오월드에서는 '애니플라워 페스티벌'과 함께 어린이날 기념...,http://www.gocj.net/news/articleView.html?idxno=33779
72,2011.03.03.,'대전형 명품 관광축제' 적극 육성,KTV국민방송,"푸드&amp;와인축제, 에코-사이언스 페스티벌 등 다양한 대전형 명품축제가 선을 보일 예정인데요. 대전광역시 김지윤 기자의 보도입니다. 대전시가 올해를 관광축제 기반구축의 원년으로 정하고 명품관광축제도시 대전을...",http://www.ktv.go.kr/ktv_contents.jsp?cid=373562
73,2011.03.02.,'대전형 명품 관광축제' 적극 육성,KTV국민방송,"푸드&amp;와인축제, 에코-사이언스 페스티벌 등 다양한 대전형 명품축제가 선을 보일 예정인데요. 대전광역시 김지윤 기자의 보도입니다. 대전시가 올해를 관광축제 기반구축의 원년으로 정하고 명품관광축제도시 대전을...",http://www.ktv.go.kr/ktv_contents.jsp?cid=373486
74,2011.05.15.,대전 진로직업교육 체험 페스티벌 17일부터,뉴시스,‘2011 대전 진로직업교육 체험 페스티벌’을 오는 17일부터 19일까지 대전교육과학연구원과... 특히 국립중앙과학관과 연계해 상설전시관을 무료 개방하고 사이언스홀에서 마술공연 및 인성특강이 개최된다. 박경철...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003854794
75,2011.05.10.,대전 대표관광지…오월드`과학공원`유성온천,내일신문,"또한 대전의 특성을 살린 대표축제로는 사이언스페스티벌, 한밭수목원축제, 효문화 뿌리축제, 계족산맨발축제 등의 순으로 조사됐다. 건전한 여가활동을 위한 운동 또는 취미활동으로는 걷기와 등산, 산책 등을 선호하는...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=086&aid=0002049792
76,2011.10.06.,'노벨상의 꿈을 향하여',충청일보,[충청일보] '2011 대전 사이언스 페스티벌'이 6일부터 오는 9일까지 과학공원 일원에서 무료로 개최된다. 이 행사는 '노벨상의 꿈을 향하여' 주제에 맞게 노벨상 수상 분야를 다양하게 체험할 수 있도록 60개 부스와...,http://n.ccdailynews.com/sub_read.html?uid=236707§ion=sc3
77,2011.02.23.,대전시 '명품 관광축제 도시' 시동,연합뉴스,"단기전략으로는 푸드&amp;와인축제, 빛 축제, 에코-사이언스 페스티벌 등의 명품관광축제 개발, 2011 대전 국제 소믈리에 페스티벌&amp;제7회 한국 국가대표 소믈리에 경기대회 성공 개최와 한국관광공사, 관광.음식.숙박업단체...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0004927079
78,2011.09.18.,“열정만 있으면 지능 올라가고 과학의 문도 열린다”,중앙SUNDAY,다음 달 6일부터 9일까지 열리는 제14회 ‘대전 사이언스 페스티벌’의 주제도 ‘노벨상의 꿈을 향하여!’다. 건국 이래 최대의 과학 국책사업인 국제과학비즈니스벨트 프로젝트는 과학 강국의 토대를 마련하는 게 주요...,http://sunday.joins.com/archives/20713
79,2011.11.04.,MBC도 광고 직거래…방통위 ‘방관’,PD저널,황 전 교수는 2004~2005년 '사이언스'지에 발표한 인간 줄기세포 관련 논문이 조작된 것으로 드러나 2006년 4월... 9~10일 아랍에미리트 아부다비에서 열리는 음악 페스티벌 ‘야살람 2011’ 무대에 올라 케이팝 가수로서 첫...,http://www.pdjournal.com/news/articleView.html?idxno=33105
80,2011.10.27.,10월 28일 궂긴소식,한겨레,◆ 김순경씨 별세: 박경석(&lt;YTN&gt; 사이언스TV본부 뉴스제작팀장) 경욱(박경욱내과의원 원장)씨 모친... ◆ 유춘식씨 별세: 병홍(드라마페스티벌 사무국장) 병규씨 부친=27일 오전 5시 경남 진주시 경상대병원....,http://www.hani.co.kr/arti/society/obituary/502794.html
81,2011.09.13.,추석 지난 바다마을선 가을 해산물축제,경향신문,10월6~9일에는 대전 유성구 도룡동 대전엑스포과학공원 일원에서 ‘대전사이언스페스티벌’이 열린다. ‘노벨상의 꿈을 향하여’라는 주제로 열리는 이번 행사는 과학과 문화가 어우러진 융합형 과학축제로 꾸며진다....,http://www.khan.co.kr/kh_news/art_view.html?artid=201109132131565&code=950301
82,2011.11.10.,[부산/경남]게시판,동아일보,"12일 오전 10시 과학관 사이언스 랩 △Fun&amp;Fun 뮤지컬 ‘신기한 돌’=유아∼초등학교 2학년 및 학부모... 055-225-3245 □창원 틴틴페스티벌=12일 오전 10시 용지문화공원. 댄스&amp;밴드 경연대회, 독서감상문...",http://news.donga.com/3/all/20111109/41761823/1
83,2011.04.07.,[대전/충남][충북][강원]게시판,동아일보,"[동아일보] ▼알림▼ &lt;대전&gt; □2011년 꿈돌이 사이언스 페스티벌=9, 10일 엑스포과학공원 일원. 042-866-5114 □고혈압·고지혈증 교실=예방관리, 식이요법, 운동요법 및 질환자 선별 무료 안저검진. 12, 19일...",http://news.donga.com/3/all/20110407/36221701/1
84,2011.09.13.,오늘의 주요기사 1차메모(9월13일ㆍ화),연합뉴스,"'대전 사이언스 페스티벌' 내달 6~9일 개최(송고) 스포츠 . &lt;최경주·양용은 美골프 PO 최종전 티켓 잡을까&gt;(송고) . US오픈 준우승 윌리엄스, 벌금 2천 달러(송고) 문화 . &lt;천하장사에서 슈퍼스타, 그리고 잠정은퇴까지...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005261819
85,2011.10.28.,[부고]권용대 씨(사업) 용애 씨 모친상·김종호 현대건설 부사장 장모상 外,동아일보,"연합뉴스 대전충남취재본부 기자 조부상=26일 충북 옥천농협장례식장, 발인 28일 오전 9시 043-733-0444 ◇박경석 YTN 사이언스TV본부 뉴스제작팀장 경욱 내과의원 원장 모친상·김세환 LIG넥스원 부장 장모상...",http://news.donga.com/3/all/20111028/41455326/1
86,2011.01.04.,"대전, 국제 과학행사 '메카'로",연합뉴스,"그린페스티벌을 기획해 참석자들의 성원을 받았다. 시는 국제회의(MICE) 산업의 발전을 위해 지난해 4월 지방에서는 최초로 대전.충청지역 전시, 호텔, 쇼핑, 관광 등 MICE 업계들로 '대전.충청 MICE Alliance'를 꾸려...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0004851429
87,2011.10.10.,"염홍철시장 ""축제 개발대신 기존축제내실 기해야""",뉴시스,0,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0004125664
88,2011.10.06.,'그림식빵 만드는 토스트기' 신기한 발명품이 한자리에,천지일보,"(사진제공: 대전시) 제1회 대전발명경진대회 수상작, 6~9일까지 전시 대전테크노파크가 주관한 제1회 대전발명경진대회 수상작 50여점이 '대전사이언스페스티벌'행사와 함께 오는 6일부터 9일까지 엑스포과학공원에서...",http://www.newscj.com/news/articleView.html?idxno=98431
89,2011.02.25.,"대전, 과학 첨단기술관련 국제행사 최적지 급부상",헤럴드POP,"이 행사에 대전시는 숙박, 회의, 만찬 등 전반적인 행사진행을 총괄하였고 컨퍼런스와 함께 시민이 참여할 수 있는 그린페스티벌을 기획해 한국의 전통문화를 직접 경험할 수 있도록 전통놀이, 전통문화, 전통음식...",http://biz.heraldm.com/common/redirect.jsp?category_id=010109010000&news_id=20110225000709
90,2011.04.05.,신나고 신기한 과학여행 떠나요,경향신문,ㆍ대전서 사이언스페스티벌 어린이들 다양한 체험행사 국내 최고의 과학축제인 ‘사이언스페스티벌’이 과학도시 대전에서 열린다. 대전엑스포과학공원은 9~10일 공원 전역에서 ‘2011 꿈돌이 사이언스 페스티벌’을...,http://www.khan.co.kr/kh_news/art_view.html?artid=201104052214405&code=950301
91,2011.04.07.,"""2011 꿈돌이 Science Festival""",대전시티저널,"대전교육과학연구원 경일호 원장은 ""누구나 무료로 참여할 수 있는 '2011 꿈돌이 사이언스 페스티벌'은 9개 기관이 공동으로 힘을 모아 어느 해보다 다양하고 화려한 축제가 될 것이다""며 ""가족들 모두가 과학에 관련된...",http://www.gocj.net/news/articleView.html?idxno=33290
92,2011.07.29.,숙취해소음료“김흥국 모닝파워S”출시.,머니투데이,"사이언스(대표 박진현, 포항테크노파크 입주기업)는 숙취해소, 고지혈증 및 간기능 개선에 효과를 보이는 복어 천연추출물을 활용한 “모닝파워” 제품으로 대한민국발명특허대전에서 특허청장상 및 특허유통페스티벌...",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011072916133169563&outlink=1
93,2011.04.07.,천문연구원 `꿈돌이 별 축제`연다,디지털타임스,한국천문연구원(원장 박석재)은 오는 9일 대전 꿈돌이랜드에서 대전의 과학축제인 꿈돌이 사이언스 페스티벌 행사의 일환으로 `꿈돌이 별 축제'를 연다고 7일 밝혔다. 이번 축제는 `스타(Star)-카(car)'를 이용한...,http://www.dt.co.kr/contents.html?article_no=2011040702019957731011
94,2011.04.07.,꿈돌이 별 축제 9일 꿈돌이랜드에서,뉴시스,"종이모형으로 만드는 행사는 어린 참가자들에게 인기를 끌 것으로 보인다. 한편 꿈돌이 사이언스 페스티벌은 꿈돌이랜드와 엑스포과학공원, 국립중앙과학관, 대전교육과학연구원 등 일원에서 열린다. bartongs@newsis.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003787751
95,2011.01.03.,"임윤식, 엑스포과학공원 본부장 취임",뉴시스,"신임 임 본부장은 대전시교육원 교관, 법무담당관, 환경정책과장 등을 역임 했으며,1993년 대전엑스포 조직위원회에 참여하고, '대전사이언스페스티벌'을 주도하는 등 엑스포과학공원과 남다른 인연을 쌓았다. lionel...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003621775
96,2011.04.23.,<금주의 메모>(4월25일∼30일),연합뉴스,"첨단 사이언스교육 허브개발 사업추진 계획공고 ▷ARS 우수기관 표창 ▷전파분야 중소업 업체와 정부간... 뷰티코리아 페스티벌 개최 ▷복지부, 줄기세포 연구 관련 국가생명윤리심의위원회 개최 ▷복지부...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005027462
97,2011.04.11.,꿈돌이의 과학여행 '인기만점',충청일보,대전 엑스포과학공원에서 개최된 '2011 꿈돌이 사이언스 페스티벌'에 15만여 명 관람객을 돌파한 것으로 나타났다. &amp; [충청일보] 지난 9∼10일 열린 이 행사는 '꿈돌이의 과학체험여행' 주제에 맞게 과학체험을 스스로 하고...,http://n.ccdailynews.com/sub_read.html?uid=207760§ion=sc8
98,2012.12.26.,서민생활 안정·복지·경제 활성화… 대전성장동력 기반 다졌다,충청투데이,"대전 국제푸드&amp;와인 페스티벌을 열어 35만 명의 내외국인 관람객이 찾았고, 사이언스페스티벌 8만 명, 뿌리문화축제에 17만 명이 다녀가 명실상부한 대전의 3대 지역 축제로 자리매김했다. 또 국제 행사인...",http://www.cctoday.co.kr/news/articleView.html?idxno=743714
99,2012.11.20.,"대전 사이언스 페스티벌, 과학과 예술의 만남 [캠퍼스 리포트]",KTV국민방송,"중부권 대표 과학 축제인 대전 사이언스 페스티벌, 이번 행사는 ‘신나고 재미있는 과학여행’이라는 주제로 백 여개의 다양한 프로그램이 선보였습니다. 아이들은 선생님과 함께하는 창의적인 과학수업에 푹 빠져...",http://www.ktv.go.kr/ktv_contents.jsp?cid=446757
100,2012.10.23.,"대전사이언스 페스티벌, 26일 개막",뉴스1,(대전·충남=뉴스1) 심영석 기자 = ‘2012 대전사이언스 페스티벌’이 26일부터 28일까지 사흘간 대전무역전시관에서 개최된다. ‘노벨상의 꿈을 향하여!’란 주제로 과학과 예술이 어우러진 융합형 과학체험 축제로...,http://news1.kr/articles/863892
101,2012.10.28.,"대전사이언스 페스티벌, 7만여명 몰려 '대성황",대전시티저널,2012 대전사이언스 페스티벌이 26~28일 사흘간 대전무역전시관에서 열린 결과 7만여 명의 관람객이 다녀가는 대성황을 이뤘다. 이번 축제는 '신나고 재미있는 과학여행'이란 주제에 걸맞게 호기심을 자극하고 사고력과...,http://www.gocj.net/news/articleView.html?idxno=46945
102,2012.12.16.,대전 MICE 방문 2013년 100만명 돌파,충청투데이,"사이언스페스티벌과 같은 대규모 축제 이벤트가 개최되고 전국우수시장박람회, 대한민국 평생학습박람회 등 정부 주관 또는 전국 규모의 대형 박람회를 잇달아 개최한 데 따른 것으로 풀이된다. 대전시는 또 올...",http://www.cctoday.co.kr/news/articleView.html?idxno=741792
103,2012.10.28.,"대전선관위, 사이언스 페스티벌에서 전자투표 체험행사",뉴스1,News1 (대전·충남=뉴스1) 유진희 기자 = 대전시선거관리위원회가 지난 26일부터 28일까지 3일간 열린 제15회 사이언스 페스티벌에서 어린이들을 대상으로 터치스크린 전자투표 체험행사를 개최했다. 선관위는 ‘노벨상의...,http://news1.kr/articles/870200
104,2012.10.29.,대전에서 세계 영재들의 창의력 대결이 펼쳐진다,브레인미디어,"이 밖에도 참가자에게 대전사이언스페스티벌 참관, 대전시민천문대 견학, 학부모 등에게 과학문화도시 대전을 널리 알리고 체험할 수 있도록 다양한 투어 프로그램도 마련됐다. 시 관계자는 “이 대회를 계기로...",http://www.brainmedia.co.kr/brainWorldMedia/ContentView.aspx?contIdx=10238
105,2012.10.05.,"염홍철 대전시장 ""대전 푸드&와인 페스티벌, 세계적 명품 축제로 육성""",충청일보,/편집자주 △2012 대전 국제 푸드·와인 페스티벌 개최 배경은 - 대전을 대표하는 축제는 과학을 주제로 하는 사이언스 페스티벌과 대전뿌리(효)문화 축제가 있지만 이제는 대전을 대표하는 세계적인 축제를 육성해...,http://www.ccdailynews.com/sub_read.html?uid=294745§ion=sc228
106,2012.10.28.,"푸드&와인페스티벌, 이젠 '집중'전략 필요",충청투데이,"대전시는 한밭문화제 폐지 이후 H2O페스티벌을 개최했으나 성과가 미미했고, 사이언스 페스티벌과 대전뿌리문화축제 등이 현재 대전시를 대표하는 축제라 할 수 있다. 그러나 여기서 중요하게 집고 넘어가야 할 것이 있다....",http://www.cctoday.co.kr/news/articleView.html?idxno=732189
107,2012.10.10.,"대전마케팅공사, 코레일 대전충남본부 MOU 체결",뉴스1,"코레일은 이달 열리는 ‘2012 대전 사이언스 페스티벌’과 ‘대전 국제푸드&amp;와인페스티벌’의 성공개최를 위해 홈페이지는 물론 창구와 KTX 매거진, 전광판 등을 통해 행사를 홍보할 계획이다. 마케팅공사는 각종 축제...",http://news1.kr/articles/846540
108,2012.09.04.,2012년 대전 사이언스 페스티벌 개최,대전시티저널,대전 대표과학축제인 '대전 사이언스 페스티벌'이 다음달 26일부터 28일까지 3일간 대전무역전시관에서 개최된다. 이번 행사는 대전시가 주최하고 대전마케팅공사가 주관하는 중부권 최대의 과학문화축제로 지난...,http://www.gocj.net/news/articleView.html?idxno=45554
109,2012.11.12.,"""2013년 대전시정 화두는 경제""",충청투데이,"특히 ""생산적인 축제로써 가능성을 보여준 '국제 푸드&amp;와인 페스티벌'을 업그레이드하고, '93 대전엑스포 개최 20주년과 연계해 사이언스페스티벌을 비롯한 크고작은 지역축제를 통해 연중 사람이 모이는 대전을...",http://www.cctoday.co.kr/news/articleView.html?idxno=735135
110,2012.12.14.,올해 대전 MICE 방문객 사상 첫 100만명 돌파,대전시티저널,"푸드&amp;와인페스티벌, 사이언스페스티벌과 같은 대규모 축제 이벤트가 개최됐다. 또 전국우수시장박람회, 대한민국 평생학습박람회 등 정부 주관 또는 전국 규모의 대형 박람회가 대전에 유치된 결과로 풀이된다....",http://www.gocj.net/news/articleView.html?idxno=48323
111,2012.10.25.,[대전/충남]게시판,동아일보,"[동아일보] ▼알림▼ &lt;대전&gt; □사이언스 페스티벌=26∼28일 △과학행사: 과학놀이나라, 과학창의체험, 과학미래융합나라 △문화행사: 사이언스 콘서트, 캐릭터 퍼포먼스, 사이언스 골든벨 △전시행사...",http://news.donga.com/3/all/20121025/50370278/1
112,2012.10.17.,제2회 대전발명경진대회 수상작 선정,뉴시스,"7대1의 경쟁률을 보였다. 은상 이상의 수상작은 특허출원이나 사업화 지원의 혜택이 따르며, 26일부터 28일까지 열리는 '2012 대전사이언스페스티벌' 에서 일반에 공개된다. joemedia@newsis.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0004773321
113,2012.09.05.,대전 사이언스 페스티벌 개최,충청일보,대전시가 주최하고 대전마케팅공사가 주관하는 대전의 대표과학축제 '대전 사이언스 페스티벌'이 다음달 26일부터 28일까지 3일간 대전무역전시관에서 개최된다. 중부권 최대의 과학문화축제로 지난 2000년부터 매년...,http://www.ccdailynews.com/sub_read.html?uid=289820§ion=sc3
114,2012.10.26.,사이언스페스티벌 개막,연합뉴스,26일 대전 무역전시회관에서 개막한 사이언스페스티벌에 참가한 어린이들이 자기부상열차를 보고 신기해하고 있다. 2012.10.26 youngs@yna.co.kr,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0005898205
115,2012.09.09.,대전 사이언스 페스티벌 내달 26일 개최,디지털타임스,대전시는 중부권 최대의 과학문화축제인 `대전 사이언스 페스티벌'을 다음달 26일부터 28일까지 사흘간 대전무역전시관에서 연다고 9일 밝혔다. 올해로 15회째를 맞는 이번 행사는 `신나고 재미있는 과학여행'을 주제로...,http://www.dt.co.kr/contents.html?article_no=2012091002012069731002
116,2012.10.31.,"대전마케팅공사, 국내 유일 전문 기구 돼야",대전시티저널,31일 공사는 대전컨벤션센터(이하 DCC)에 창립 1주년 기념식을 열고 공사 BI를 확정하고 비교적 짧은 기간 내에 홍보 확대를 통해 인지도를 높인 점과 대전 대표 축제인 푸드&amp;와인 축제ㆍ사이언스페스티벌ㆍ뿌리문화축제...,http://www.gocj.net/news/articleView.html?idxno=47040
117,2012.10.26.,[오늘의 주요 일정]대전·충남(26일·금),뉴스1,◇대전시 -염홍철 시장 10:00 호주 브리즈번시 조형물 제막식 (엑스포시민광장) 11:00 사이언스 페스티벌 개막식 (무역전시관) 14:00 대전여성공학기술인대회 (한밭대) 16:00 전국체전 해단식 (한밭체육관) 18:30...,http://news1.kr/articles/868134
118,2012.10.04.,"[이슈인터뷰-지금 지역은]①염홍철 ""대전형 사회적 자본 확충, 대선 키워드 될...",뉴스1,"염 시장은 2012 대전국제푸드&amp;와인페스티벌과 관련, “대전의 정체성을 보여주는 사이언스 페스티벌과 대전뿌리(효)문화 축제에 이어 이제는 대전을 대표하는 세계적인 축제를 육성할 필요가 있어 세계인이 즐기는 와인을...",http://news1.kr/articles/838025
119,2012.10.07.,대전시 제39회 관광의 날 행사 열려,뉴스1,"6일 혜천대 경천관에서 제39회 대전 관광의 날 행사가 열린 가운데 김인홍 시 정무부시장이 축사를 하고... 물론 사이언스 페스티벌, 뿌리문화축제, 푸드&amp;와인페스티벌 등 3대 축제를 통해 지역관광의 새로운 전기를...",http://news1.kr/articles/841081
120,2012.10.26.,"대전시, ‘세계 창의력 경연대회’ 개최",넥스트데일리,"이 밖에도 참가자에게 대전사이언스페스티벌 참관, 대전시민천문대 견학, 학부모 등에게 과학문화도시 대전을 널리 알리고 체험할 수 있도록 다양한 투어 프로그램도 마련됐다. 시 관계자는“이 대회를 계기로...",http://www.ebuzz.co.kr/news/shoop/2666914_3025.html
121,2012.10.08.,"염홍철 “푸드&와인 페스티벌, 세계적 축제로 키우겠다”",데일리안,"대전시가 올해 처음으로 개최되는 푸드&amp;와인 페스티벌과 함께 사이언스 페스티벌, 뿌리문화축제를 대전의 3대 축제로 특화발전 시켜나겠다고 밝혔다. 염홍철 대전시장은 8일 대전시 브리핑 룸에서 정례기자브리핑을...",http://www.dailian.co.kr/news/news_view.htm?id=309418&sc=naver&kind=menu_code&keys=3
122,2012.09.06.,‘과학여행’으로 초대합니다… ‘대전 사이언스 페스티벌’ 10월 26∼28일 개...,국민일보,중부권 최대 과학문화축제인 ‘대전 사이언스 페스티벌’이 다음달 26∼28일 대전무역전시관 일원에서 ‘신나고 재미있는 과학여행’이란 주제로 열린다. 이번 행사는 대전시가 주최하고 대전마케팅공사가 주관하는...,http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0006416214&cp=nv
123,2012.11.01.,"[대전] 대전마케팅공사, 첫 돌 기념행사",천지일보,지난 1년간의 대표적인 성과로 공사 BI를 확정하고 비교적 짧은 기간 내에 홍보 확대를 통해 인지도를 높인 점 대전의 대표축제인 국제푸드&amp;와인축제ㆍ사이언스페스티벌ㆍ뿌리문화축제의 성공적 개최 대전무역전시관을...,http://www.newscj.com/news/articleView.html?idxno=156012
124,2012.04.18.,꿈돌이 사이언스 페스티벌,대전시티저널,"대전교육과학연구원(원장 임병근)은 4월 과학의 달을 맞아 오는 20일 연구원에서 '2012 꿈돌이 사이언스 페스티벌'을 실시한다고 18일 밝혔다. 이날 행사는 식전행사로 과학 마술쇼가 펼쳐지고 개막식, 주제탐구경연마당...",http://www.gocj.net/news/articleView.html?idxno=42001
125,2012.02.19.,대전시 과학대중화 사업 '박차',충청투데이,주요 사업으로는 △대전사이언스 페스티벌(2억 원) △주니어 닥터(1억 원) △생활과학교실 운영(5000만 원) △과학탐구체험사업(1억 400만 원) △세계창의력 경연대회(9500만 원) △대전시민천문대 운영(3억 1000만 원)...,http://www.cctoday.co.kr/news/articleView.html?idxno=684316
126,2012.04.22.,사이언스페스티벌 찾은 과학꿈나무들,충청투데이,제 45회 과학의 날을 맞아 20일 대전시 유성구 가정동 교육과학연구원에서 열린 2012 꿈돌이 사이언스 페스티벌에 견학 온 어린이들이 즐거운 모습으로 양초인형를 만들고 있다.,http://www.cctoday.co.kr/news/articleView.html?idxno=695983
127,2012.11.18.,"""엑스포 재창조사업, 관광·휴양 글로벌 도시로 탈바꿈""",충청투데이,"지난 1년 간 많은 일을 했는데 그 중 대전의 3대 축제인 '2012 대전 국제 푸드&amp;와인 페스티벌', '2012 대전 사이언스 페스티벌', '제4회 대전 뿌리문화 축제'를 시와 협력해 성공적으로 마쳤고, 대규모 컨벤션 행사도 다수...",http://www.cctoday.co.kr/news/articleView.html?idxno=736311
128,2012.10.08.,"대전시, 제39회 관광의 날 행사 개최",뉴스타운,"있다""며 ""앞으로 사이언스, 뿌리문화축제, 푸드&amp;와인페스티벌 등 3대 축제를 통해 대전관광의 새로운 전기를 마련하겠다""고 강조했다. 한편 이날 이규선 (주)홍명관광대표, 서민호 아시아나항공(주)과장, 박혜란...",http://www.newstown.co.kr/news/articleView.html?idxno=132007
129,2012.03.19.,"과학도시 대전, 미래의 중심이다",충청투데이,"특히 10월에는 '대전 사이언스 페스티벌'을 개최해 모든 시민들이 과학도시 대전에 살고 있다는 자부심을 가질 수 있도록 하고 있다. 4월은 '과학의 달'이다. 4월이 되면 과학도시 대전에서는 과학인 초청 음악회, 세계 석학...",http://www.cctoday.co.kr/news/articleView.html?idxno=689638
130,2012.12.17.,MICE방문객 100만 명 돌파의 의미,충청투데이,"사이언스페스티벌 등 대규모 이벤트를 잇달아 개최했다. 대한민국평생학습박람회, 전국우수시장박람회와 같은 정부주관 행사도 열었다. 이런 규모 있는 행사를 꾸준히 기획하고 유치해야 한다. 대전의 강점인...",http://www.cctoday.co.kr/news/articleView.html?idxno=742089
131,2012.02.20.,주민을 찾아가는 실험교실… 대전 과학대중화사업 펼쳐,경향신문,이승무 대전시 과학특구과장은 “다양한 과학체험프로그램으로 꾸며지는 대전사이언스 페스티벌(10월)과 전 세계 초·중학생들이 창의력을 겨루는 세계창의력경진대회(10월)도 과학의 대중화를 위해 마련되는 행사”라고...,http://www.khan.co.kr/kh_news/art_view.html?artid=201202202231455&code=950301
132,2012.10.28.,체험부스만 120개… 8만여명 다녀가,충청투데이,허만진 기자 hmj1985@cctoday.co.kr '2012 대전사이언스 페스티벌'이 26~28일 사흘간 대전무역전시관에서 개최된 가운데 8만여 명의 관람객이 다녀가는 등 중부권 최대의 과학문화축제 위상을 높였다는 평가다. 이번 축제는...,http://www.cctoday.co.kr/news/articleView.html?idxno=732225
133,2012.11.28.,오늘의 일정(11월28일ㆍ수요일),연합뉴스,"가다'(사이언스 신성어린이집) 11:50 문재인 대선후보, 전자통신연구원과의 오찬 (전자통신연구원 구내식당) 13:00 문재인 대선후보, 대전역 앞 집중유세 14:00 문재인 대선후보, 신탄진장 집중유세 15:00 문재인...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005957826
134,2012.11.15.,"정강환 배재대 교수, 진주시 명예시민 위촉",교수신문,"정 원장은 금산 인삼축제, 보령 머드축제, 대전 사이언스 페스티벌 등을 컨설팅해 지역개발형 축제로 탈바꿈시켰다. 세계축제협회(IFEA) 한국지부회장으로 브라질 삼바축제, 스페인 토마토축제 등 세계적인 축제와...",http://www.kyosu.net/news/articleView.html?idxno=26215
135,2012.10.26.,"<주말날씨:충청권> ""은행마을 가보자""",연합뉴스,어린이의 과학적 상상력을 현실에서 보여주는 '2012 대전 사이언스 페스티벌'이 28일까지 사흘간 대전무역전시관에서 열린다. 이번 행사는 '신나고 재미있는 과학여행'을 주제로 100여 개의 다양한 과학체험프로그램과...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0005897550
136,2012.10.28.,로봇 춤 신기해요,뉴시스,0,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0004795167
137,2012.03.19.,"대전마케팅공사(DIME) ""주로 무슨 일을 하나요?""",천지일보,또 '도시브랜드 및 마케팅 사업'에는 브랜드 특화상품 개발사업 시티투어 조사 연구사업이 있으며 '축제 이벤트 사업'으로는 대전 푸드 와인 페스티벌 '93대전엑스포 20주년 기념 사업 대전사이언스페스티벌 대전시...,http://www.newscj.com/news/articleView.html?idxno=122752
138,2012.10.29.,"과학적인 선거, 터치스크린 전자투표!",충청일보,"대전시선거관리위원회가 15회 사이언스 페스티벌을 맞아 지난 26~ 28일 대전무역전시관에서 시민, 청소년, 어린이를 대상으로 터치스크린 전자투표 체험행사를 개최했다. 시선관위는 이번 축제가 '노벨상의 꿈을 향하여!...",http://www.ccdailynews.com/sub_read.html?uid=298823§ion=sc1
139,2012.10.26.,로봇도 '강남스타일',연합뉴스,26일 대전 무역전시회관에서 개막한 사이언스페스티벌에서 로봇 댄스팀이 싸이의 '강남스타일' 노래에 맞춰 춤을 추고 있다. 2012.10.26 youngs@yna.co.kr,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0005898208
140,2012.11.01.,오늘의 일정(11월1일ㆍ목요일),연합뉴스,서울 사이언스 포럼(조선호텔) 〃 10:00 국회 예산결산특별위원회 전체회의 외 교 통 상 1차관 08:00... 부산JOB페스티벌 개회식(BEXCO) 11:30 동남권 청년취업 지원을 위한 광역권 산학관 MOU체결식(BEXCO) 15:00 제5회...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005908282
