,date,title,source,contents,link
107,2015.12.11.,"대전시, ‘2015대전사이언스페스티벌’ 평가보고회 열려",일요신문,"[일요신문] 대전시(시장 권선택)는 지난 10월 17일부터 5일간 엑스포시민광장, 한빛탑 광장, 원도심 일원에서 개최된‘2015 대전사이언스페스티벌’에 대한 평가보고회를 10일 오전 10시 30분 옛 충남도청 대회의실에서...",http://ilyo.co.kr/?ac=article_view&entry_id=155237
108,2015.10.19.,과학을 직접 체험하고 배우는 대전사이언스페스티벌과 경남과학대전,뉴스1,"ⓒ News1 (서울=뉴스1Issue) 노수민 기자 = 지난 17일부터 대전 엑스포시민광장과 한빛탑광장, 원도심 일원 등에서는 대전의 대표적인 과학문화종합축제인 '2015 대전사이언스페스티벌'이 한창 진행 중이다. 특히 올해는...",http://news1.kr/articles/?2462075
109,2015.10.20.,과학도시 대전 '이름값'… 역대 최대 세계과학정상회의 개막,굿모닝충청,"대전 행사는 사이언스페스티벌과 연계해 의미를 더하며, 과학도시 대전의 위상을 높이는 계기가 될 것으로 기대된다. 참가자들은 전 세계의 지속적 경제 성장과 기후 변화, 빈부격차, 감염병 등 글로벌 도전 과제...",http://www.goodmorningcc.com/news/articleView.html?idxno=33422
110,2015.11.12.,대전 대표축제 육성 의지 반문,중부매일,"의원은 ""대전시에서 계족산 맨발축제, 사이언스 페스티벌, 효문화 뿌리축제 등을 대표축제로 육성해 지역경제 활성화에 도움 되는 관광상품화를 추진하겠다며 2015년부터 매년 5억원의 지원금 계획을 밝혔으나, 올해 지원...",http://www.jbnews.com/news/articleView.html?idxno=695693
111,2015.10.29.,미래를 엿보다! 2015 대전사이언스페스티벌,동아사이언스,"‘2015 대전사이언스페스티벌’에서 미래를 엿볼 수 있다는 소식에 우리가 출동했어. 지금 바로 미래를 만나러 가자! ● 진짜야 가짜야? 가상현실을 만나다! 직접 보지 않아도 본 듯, 직접 가지 않아도 가본 것처럼...",http://www.dongascience.com/news/view/8509
112,2015.10.17.,사이언스페스티벌에 등장한 꿈돌이,연합뉴스,"행사장에서 어린이들이 '1993 대전 엑스포' 마스코트인 꿈돌이와 사진을 찍고 있다. 대전 사이언스페스티벌은 이날부터 닷새간 계속된다. 2015.10.17 walden@yna.co.kr &lt;저작권자(c) 연합뉴스, 무단 전재-재배포 금지&gt;",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20151017064400063&did=1196m
113,2015.10.14.,대전 원도심으로 떠나는 미식여행,중부매일,"주요 운영사항은 ▶(관광상품) 대전 원도심 미식여행, 빵~터지는 대전관광 미션투어, 대전 충청권 역사문화탐방 ▶(할인서비스) 숙박·음식·공연·할인업소(36개) ▶(프로그램) 대전사이언스페스티벌 등(33개)...",http://www.jbnews.com/news/articleView.html?idxno=689478
114,2015.10.13.,대전사이언스페스티벌 규모·재미 2배,대전일보,"市, 대규모 행사 연계 15만명 유치 목표 '과학수도 대전'의 대표 축제인 2015 대전사이언스페스티벌의 양적, 질적 규모가 전년도에 비해 2배 이상 확대됐다. 시는 12일 사이언스페스티벌의 목표 관람객 수, 투입 예산, 체험...",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1189442
115,2015.10.07.,"김준호, 대전시 홍보대사 위촉",충청투데이,김 씨는 앞으로 2년 동안 홍보대사로 활동하면서 시의 위상을 높이기 위한 국내외 홍보활동은 물론 ‘2015 대전사이언스페스티벌’ 등 지역을 대표하는 각종 축제·행사에 참여해 대전을 알리게 된다. 김 씨는 “출신...,http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=931388
116,2015.10.12.,"""미래를 엿본다"" 대전 사이언스페스티벌 닷새 앞으로",연합뉴스,대전엑스포시민광장 전경(연합뉴스 자료사진) '과학기술 도시' 대전의 대표적인 과학문화축제인 사이언스페스티벌이 17∼21일 유성구 엑스포시민광장과 한빛탑광장 등지에서 열린다. 축제에서는 '과학과 문화의 융합...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151012143500063&did=1195m
117,2015.09.21.,"대전시, 사이언스페스티벌 행사 준비 만전",중부매일,[중부매일 이종순 기자] 대전시는 21일 대전시청에서 권선택 대전시장과 오태광 사이언스페스티벌위원회 위원장을 비롯해 위원 30여 명이 참석한 가운데'2015년 대전 사이언스페스티벌 세부실행계획보고회'를 가졌다....,http://www.jbnews.com/news/articleView.html?idxno=685443
118,2015.10.19.,'호기심 천국' 사이언스페스티벌,대전일보,국내 최대 규모의 과학축제인 '2015 대전 사이언스페스티벌'이 17일 엑스포시민광 일원에서 닷새간의 일정으로 개막됐다. 주제전시관을 찾은 시민들이 초음파 카메라를 탑재하고 6개의 다리로 바닷속 200m까지 걸어서...,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1190194
119,2015.10.16.,별과 함께하는 대전사이언스페스티벌,불교공뉴스,"이 번 행사는 대전광역시에서 진행하는 2015 대전사이언스페스티벌 행사와 함께 진행되며, 오후3시부터 7시까지는 태양관측을 실시하고, 오후 7시 이후에는 관측이 가능한 천체를 관측한다. 특별히 이번 행사에서는...",http://www.bzeronews.com/news/articleView.html?idxno=155177
120,2015.10.23.,'대전사이언스페스티벌' 내년에 다시 만나요,이뉴스투데이,"대전시는 지난 17일부터 21일까지 엑스포시민광장, 한빛탑광장, 원도심 일원에서 펼쳐진 2015 대전사이언스페스티벌이 '과학과 문화의 융합! 미래를 엿보다'를 주제로, 90개 기관·단체가 참가하고 130여개 프로그램이...",http://www.enewstoday.co.kr/news/articleView.html?idxno=431082
121,2015.10.15.,"KEB하나은행, 환경보호 메시지 전달하는 '대전사랑 푸른음악회' 개최",시사위크,KEB하나은행 출범을 기념하고 '2015 대전사이언스페스티벌'과 '2015세계과학정상회의' 성공 개최를 기원하기 위해 열린 이번 음악회는 관객들에게 환경보전과 자연사랑의 메시지를 전달했다. 대전시민 1만여명이...,http://www.sisaweek.com/news/articleView.html?idxno=54581
122,2015.10.16.,<대전소식> 제6회 대전영재페스티벌 개최,연합뉴스,"이 행사는 대전시의 '2015 대전사이언스페스티벌'과 함께 진행되며, 오후 3시부터 7시까지는 태양관측을, 오후 7시 이후에는 천체를 관측하게 된다. 별도의 준비물 없이 행사 당일 안내 도우미 학생들의 도움을 받아...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151016144400063&did=1195m
123,2015.12.20.,"대전시 과학문화산업본부, 내달 과학경제국으로 통합",중도일보,이와 함께 대전사이언스페스티벌은 지난 5년간 60여만 명이 방문하는 등 중부권 최대의 과학축제로 자리매김했다. 지난 10월에는 60개국 장ㆍ차관 등 3000여 명이 참가하는 세계과학정상회의 성공 개최를...,http://www.joongdo.co.kr/jsp/article/article_view.jsp?pq=201512200377
124,2015.10.14.,국내 최대 과학축제 대전사이언스페스티벌 17일 `팡파르`,전자신문,"대전시는 오는 17일부터 21일까지 닷새간 대전 엑스포시민광장과 구도심 일원에서 ‘2015 대전사이언스 페스티벌’을 개최한다고 14일 밝혔다. 올해로 18회째를 맞는 축제는 국내 정부출연연, 벤처기업 등 90개 기관...",http://www.etnews.com/20151014000148
125,2015.10.16.,<주말 N 여행> 충청권: 과학·문화 융합하는 미래…사이언스페스티벌,연합뉴스,자세한 사항은 대전사이언스페스티벌 홈페이지(http://www.djsf.kr)를 확인하면 된다. ◇ 대추 익는 가을…보은 대추축제 가을이 익어가는 속리산에서 대추의 달콤한 맛에 빠져보는 것은 어떨까. '대추의 고장' 충북...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151016063200063&did=1195m
126,2015.10.17.,대전사이언스페스티벌 17일 개막‥어떻게 달라졌나,노컷뉴스,청소년 과학교육→'과학·문화 융합형 축제'로…원도심까지 확대 [대전CBS 대전지역 대표 과학축제인 '2015 대전사이언스페스티벌'이 17일 개막했다. 특히 올해부터는 '과학·문화 융합형 축제'로 외연을 넓히는 등 여러...,http://www.nocutnews.co.kr/news/4489646
127,2015.10.12.,대전시민천문대 별★축제 18일 열려,충청투데이,"이번 행사는 2015대전사이언스페스티벌 연계행사로 진행되며, 과학부스체험과 퀴즈대회, 식전공연, 개회식, 별 음악회, 소원 별 추첨 등이 준비됐다. 특히 과학부스체험은 전국 17개 기관(한국천문연구원, 기상청, 카이스트...",http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=932225
128,2015.12.10.,"[오늘의 주요 일정]대전·충남(10일, 목)",뉴스1,(대전ㆍ충남=뉴스1) 김태진 기자 = ◇대전시 -권선택 시장 10:00 2016 대학입시정보박람회 개막식(2층 로비) 10:30 2015 대전사이언스페스티벌 평가보고회(구 충남도청) 14:00 현장시장실 운영(대동·자양동 일원) 16...,http://news1.kr/articles/?2511130
129,2015.10.22.,"""과학 도시 대전에서 내년에 다시 만나요!""",동아사이언스,[지난 17일 열린 '2015 대전사이언스페스티벌'이 21일까지 관람객 16만 7000여 명이 방문한 가운데 성황리에 막을 내렸다. 이번 행사에는 90개 기관 및 단체가 참여해 130개 여개의 다채로운 프로그램을 선보였다. 특히 주제...,http://www.dongascience.com/news/view/8447
130,2015.10.10.,과학과 문화의 융합… 17∼21일 대전사이언스페스티벌 열린다,여성신문,"지난해 열린 ‘대전사이언스페스티벌’에서 한 아이가 로봇이 추는 춤을 따라하고 있다. ⓒ 뉴시스 과학 석학 초청강연, 사이언스 콘서트, 어린이 수학놀이 체험 등 행사 다채 ‘2015 대전사이언스페스티벌’이...",http://www.womennews.co.kr/news/view.asp?num=87433
131,2015.10.08.,[新 팔도유람] 대전 사이언스페스티벌,전북일보,과학과 문화의 융합을 통해 미래 과학의 발전상을 엿볼 수 있는 '2015 대전 사이언스페스티벌'이 오는 17일부터 21일까지 5일간 대전 엑스포시민광장과 대전 원도심에서 개최된다. 사이언스페스티벌기간에는 전세계...,http://www.jjan.kr/news/articleView.html?idxno=562546
132,2015.10.12.,세계 과학 정상들 대전에 모인다,경향신문,대전시는 이 회의에 맞춰 17일부터 체험형 과학축제인 ‘대전사이언스페스티벌’을 여는 등 미래부와 함께 일반인의 참여가 가능한 12개의 학술·전시 행사를 준비하고 있다. 대전시 관계자는 “이번 회의는...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201510122219425&code=620106
133,2015.10.14.,KEB하나은행 ‘대전사랑 푸른 음악회’ 진행,충청투데이,이번 음악회는 KEB하나은행 출범을 기념하고 '2015 대전사이언스페스티벌'과 '2015 세계과학정상회의' 성공 개최를 기원하기 위해 열려 관객들에게 환경보전과 자연사랑의 메시지를 전달했다. 1만여명이 참석한...,http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=932729
134,2015.10.15.,“차 없는 거리 만드니 대기질 개선 효과 만점”…녹색연합 대전 중앙로 조사,경향신문,"오는 17일에는 두번째 차 없는 거리 행사를 열어 오전 7시부터 오후 9시까지 차량을 전면 통제하고, 대전사이언스페스티벌 등과 연계한 시민참여 행사를 진행한다. &lt;이종섭 기자 nomad@kyunghyang.com&gt; | 공식 SNS 계정 [경향...",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201510151506491&code=620106
135,2015.10.15.,"대전시, 대전발명경진대회 우수 아이디어 전시회 열어",충청일보,[대전=충청일보 정광영기자] 대전시가 오는 17일부터 21일까지 5일간 엑스포시민광장 내 주제전시관에서 '2015 대전사이언스페스티벌'과 연계해 '2015년도 제5회 대전발명경진대회'수상작 전시회를 연다고 15일 밝혔다....,http://www.ccdailynews.com/news/articleView.html?idxno=828135
136,2015.10.19.,"대전, 세계과학 중심도시로 우뚝 서다",대전일보,맞는 사이언스페스티벌과 동시 개최되는 세계과학정상회의는 명실상부한 세계과학의 중심도시로 도약하는... 대전이 세계적 과학도시라는 것을 인정받았기에 가능한 것이었다. 특히 이번 회의에서는 향후 10년 간...,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1190070
137,2015.10.14.,"[대전·세종 신르네상스] 대전 사이언스페스티벌, 10만명 몰린다",한국경제,엑스포시민광장 등에서 17~ 21일까지 닷새간 열려 LED·ICT·로봇·드론 등 5개 분야 40개 프로그램 [ 임호범 기자 ] 지난해 열린 대전 사이언스페스티벌에 참가한 세계 과학자들이 로봇댄스를 흥미롭게 지켜보고 있다. 대전시...,http://www.hankyung.com/news/app/newsview.php?aid=2015101345121
138,2015.10.27.,"대전, ‘과학도시’ 위상 높이며 세계속으로 한발 더",충청투데이,"올해 대전사이언스페스티벌은 엑스포시민광장과 한빛탑광장, 원도심 일원에서 화려하게 열렸다. 이 기간 행사장을 찾은 관람객만 16만 7000여명에 달하는 등 과학도시의 위상을 높이기에 충분했다. 2015...",http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=935055
139,2015.10.01.,[기자수첩]대덕단지와 대전사이언스페스티벌,전자신문,"대전사이언스페스티벌도 그 중 하나다. 2000년부터 대전시 주최로 매년 열리고 있지만 다른 도시와 차별화된 과학도시 위상을 보여줄 행사로는 턱없이 부족했다. 무엇보다 대덕연구단지 내 정부출연연, 벤처기업 등 주요...",http://www.etnews.com/20151001000266
140,2015.10.18.,"""대전은 과학 열기…충남 서부는 가뭄과 전쟁""",연합뉴스,대전 사이언스페스티벌은 이날부터 닷새간 계속된다. 연합뉴스 DB 세계과학정상회의 개막 하루를 앞둔 18일 대전에서는 과학 열기가 고조된 반면 충남 서부 지역에서는 가뭄으로 농민과 주민의 시름이 깊어져 엇갈린...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151018034900063&did=1195m
141,2015.10.14.,[대전] 사이언스페스티벌 17일 개막…볼거리 풍성,SBS,"과학기술도시 대전의 대표 축제인 사이언스 페스티벌이 오는 17일부터 21일까지 엑스포 시민광장과 한빛탑 등에서 열립니다. 축제는 과학과 문화의 융합, 미래를 엿보다는 주제로, LED 구슬이 입체적 그래픽 쇼를...",http://news.sbs.co.kr/news/endPage.do?news_id=N1003216585&plink=ORI&cooper=NAVER
142,2015.11.13.,"""대전시 대표축제 육성 필요""",대전일보,"대전시의회 행정감사서 제기, 문화재단 `정원 채우기`도 지적 대전시의회 행정감사에서 대전을 대표하는... 현재 시에서는 계족산 맨발축제와 사이언스 페스티벌, 효문화 뿌리축제 등을 대표축제로 육성해 지역경제...",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1193421
143,2015.10.16.,내일부터 대전발명경진대회 수상작 전시회,대전일보,2015 대전사이언스페스티벌과 연계해 열리는 이번 전시회에는 대전발명경진대회 최종 수상작 44점과 함께 올해 대전 IP(지식재산) 스타기업으로 선정된 ㈜아이카이스트 교육용 터치테이블 등이 전시된다....,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1189863
144,2015.10.21.,OECD 과기장관회의 막바지…'대전선언문 채택',뉴시스,"회의 기간 대전 일대에서는 회의 기념 오페라 '사랑의 묘약'(20~22일), 과학문화 축전 '사이언스 페스티벌'(17~21일), 한국과학기술원(KAIST)의 문화행사 '스윗발레'(22일) 등 시민이 참여할 수 있는 과학문화 행사도 열린다....",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20151021_0010362539&cID=10401&pID=10400
145,2015.10.18.,"세계과학정상회의, 대전서 오늘 개회",중부매일,"한편, 대회기간 대전광역시 및 대덕연구개발특구 전역에서는 ▶세계과학정상회의 기념 오페라 '사랑의 묘약'(20~22일) ▶과학문화축전 사이언스페스티벌(17~21일) ▶KAIST 문화행사 '스윗발레'(22일) 등 시민들이...",http://www.jbnews.com/news/articleView.html?idxno=690450
146,2015.10.17.,대전충남 유명산·관광지 가을 나들이 인파 북적,연합뉴스,대전에서는 시민과 함께 하는 체험형 과학·문화 축제인 '대전사이언스페스티벌'이 시작됐다. 올해로 18회째를 맞은 사이언스페스티벌은 기존에 청소년의 과학교육 체험 중심으로 진행되던 것을 올해부터 과학과 문화...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151017035100063&did=1195m
147,2015.10.15.,17일 대전시 행사,동양일보,"17일 ●27회 대전시 문화상 시상 및 문화원의 날 기념행사=오전 11시 대전시청 대강당, 남문광장 ●대전중앙시장 요리경연대회=오후 2시 대전 차 없는 거리 ●사이언스페스티벌 전시관 테이프컷팅=오후 5시 대전...",http://www.dynews.co.kr/news/articleView.html?idxno=282047
148,2015.10.13.,‘가을 관광주간’ 대전시 원도심 관광객 유치,충청투데이,"주요 운영사항은 △대전 원도심 미식여행, 빵~터지는 대전관광 미션투어, 대전충청권 역사문화탐방 △숙박·음식·공연·할인업소 △대전사이언스페스티벌 등 행사(33개) △다른 시 지하철 광고 등이다. 특히 관광상품...",http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=932468
149,2015.10.13.,세계 과학리더 3000명 대전으로,세계일보,17일 사이언스페스티벌 개최…과학정상회의 개막 열기 더해 “과학의 매력에 빠져볼까?” 국내 최대 과학문화축제인 ‘2015 사이언스페스티벌’이 17일 대전 엑스포시민광장 등지에서 개막돼 21일까지 계속된다....,http://www.segye.com/content/html/2015/10/13/20151013003614.html?OutUrl=naver
150,2015.10.16.,과학과 놀자…대전 사이언스 페스티벌,스포츠동아,"대전마케팅공사가 주관해 17일부터 21일까지 엑스포시민광장, 한빛탑 광장, 원도심 일원에서 열리는 ‘2015 대전 사이언스 페스티벌’은 아이들은 물론 어른들도 함께 참여하는 과학과 문화를 융합한 축제이다. 올해는...",http://sports.donga.com/3/all/20151015/74194897/3
151,2015.11.10.,"대전마퇴, 지역축제행사서 캠페인 진행",약사공론,"대전시마약퇴치운동본부(본부장 송형종)는 지난달 장동 코스모스축제와 아줌마축제, 사이언스페스티벌 등 3회에 걸쳐 대전에서 개최된 지역축제에 참여해 마약퇴치 캠페인을 실시했다. 이번 캠페인에서는 유치원생부터...",http://www.kpanews.co.kr/article/show.asp?idx=168375&table=article&category=A
152,2015.11.01.,"대전 유성구, 국화전시회 23일간 45만 다녀가",신아일보,"대전 유성구(구청장 허태정)가 '선비의 고장 유성에서 춤추는 국화'라는 슬로건으로 개최한 제6회... 이번 전시회는 행사기간 중 사이언스 페스티벌, 세계과학정상회의 등 인근 지역의 행사 개최와 다소 쌀쌀한 날씨...",http://www.shinailbo.co.kr/news/articleView.html?idxno=473029
153,2015.09.22.,[대전·대덕] 대전사이언스페스티벌 실행계획 보고회,YTN,'2015년 대전사이언스페스티벌 세부 실행계획 보고회'가 대전시청 회의실에서 권선택 대전시장과 오태광 사이언스페스티벌위원회 위원장 등이 참석한 가운데 열렸습니다. 올해 사이언스페스티벌은 '과학과 문화의...,http://www.ytn.co.kr/_ln/0115_201509220008572332
154,2015.11.09.,"대전마퇴본부, 지역축제서 마약퇴치 캠페인",데일리팜,"대전시마약퇴치운동본부(본부장 송형종)는 5일 장동 코스모스축제, 16일 아줌마축제, 19일 사이언스페스티벌 등 지역축제에 잇따라 참여해 마약퇴치 캠페인을 진행했다. 대전마퇴본부는 캠페인을 통해 유치원생부터...",http://www.dailypharm.com/News/205063
155,2015.11.09.,"권선택 대전시장 ""가뭄해결 위해 20% 절수운동 전개""",신아일보,"열린 사이언스페스티벌의 평가 보완 계획 마련 등을 지시했다. 한편, 권 시장은 이날 회의에 앞서 제3대 명예시장에게 위촉장을 전달하고 시정발전에 기여해 줄 것을 당부했다. [신아일보 ]대전/정태경 기자 taegyeong3975...",http://www.shinailbo.co.kr/news/articleView.html?idxno=474571
156,2015.10.27.,"권선택 대전시장 ""국방산업을 성장축으로 삼겠다""(종합)",연합뉴스,"권선택 시장 ""대전시, 국방산업 중심도시로 키울 것"" (대전=연합뉴스) 권선택 대전시장이 27일 대전 서구... 개최한 사이언스페스티벌에도 16만명 넘게 다녀간 것으로 추산되는 등 전국 명품 축제로서의 가능성을 봤다""고...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151027102751063&did=1195m
157,2015.12.30.,한국형 실리콘밸리 조성…지역발전 이끈다,광남일보,"여기에 일본의 도요타시, 영국의 사이언스파크 등을 벤치마킹해 에너지밸리 안착을 위한 정책 개발에... 동반성장 페스티벌'을 열었다. 페스티벌에는 전력산업인과 이전기관 임직원, 지역민 등 1만명이 참여해...",http://www.gwangnam.co.kr/read.php3?aid=1451441622225888070
158,2015.09.24.,[도약하는 충청·강원] 과학·문화 눈으로 미래를 내다보기 15만명이 찾는다…...,국민일보,올해로 18번째 열리는 대전사이언스페스티벌은 그동안 초·중학생을 대상으로 실시해 왔던 것과는 달리 대학생·성인 등 전 국민을 대상으로 한 것이 특징이다. 2015 사이언스페스티벌은 '과학과 문화의 융합！ 미래를...,http://news.kmib.co.kr/article/view.asp?arcid=0923253743&code=11131414&cp=nv
159,2015.10.16.,<과학정상회의> 사이언스페스티벌 준비,연합뉴스,16일 대전 유성구 엑스포시민광장에 마련된 사이언스페스티벌 주제 전시관에서 관계자가 '빛의 오케스트라' 전시물을 점검하고 있다. 사이언스페스티벌은 세계과학정상회의(19∼23일)와 연계해 17일부터...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20151016080300063&did=1196m
160,2015.10.17.,"'2015 세계과학정상회의', 19~23일 대전서 개최",뉴시스,"회의기간 대전시와 대덕연구개발특구 일대에서는 회의 기념 오페라 '사랑의 묘약'(20~22일), 과학문화 축전 '사이언스 페스티벌'(17~21일), 한국과학기술원(KAIST)의 문화행사 '스윗발레'(22일) 등 시민이 참여할 수 있는...",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20151017_0010355623&cID=10301&pID=10300
161,2015.08.17.,대전 '사이언스 퀴즈대회' 열린다,대전일보,"EBS서 전국 생중계 대전사이언스페스티벌 (10. 17-21) 사전 행사로 전국에 생방송 되는 '사이언스 퀴즈대회'가 열린다. 대전시와 과학기술연합대학원대학교(UST), 한국교육방송공사(EBS)는 17일 이 같은 내용을 골자로 한...",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1182316
162,2015.10.18.,대전시 '중앙로 차 없는 거리' 행사 대성황,신아일보,옛 충남도청과 대전역을 잇는 중앙로의 '차 없는 거리' 행사가 구름인파로 대성황을 이뤘다. 18일 대전시... 2구간 젊음의 거리에서는 사이언스페스티벌과 연계한 아트프리마켓 등 어린이와 청소년을 위한 체험...,http://www.shinailbo.co.kr/news/articleView.html?idxno=470639
163,2015.10.18.,권선택 대전시장과 상쾌한 아침동행,중부매일,"권 시장은 이자리에서 ""오늘 사이언스페스티벌이 개막되고 각종 과학.문화행사가 펼쳐진다. 많은 시민들이 참여해서 과학도시 대전의 위상이 빛날 수 있도록 해 달라""고 당부했다. 이종순/대전",http://www.jbnews.com/news/articleView.html?idxno=690268
164,2015.10.25.,2015 대전사이언스페스티벌 성료… 내년에 다시 만나요,천지일보,지난 17일부터 21일까지 5일간 열렸던 ‘2015 대전사이언스페스티벌’이 성황리에 막을 내렸다. ?ⓒ천지일보(뉴스천지) 지난 17일부터 21일까지 5일간 열렸던 '2015 대전사이언스페스티벌'이 성황리에 막을 내렸다. 지난...,http://www.newscj.com/news/articleView.html?idxno=314621
165,2015.09.25.,대전서 '2015 K-DRONE 드론대회' 개최…총 상금 2천만원,CCTV뉴스,"이번 대회는 대전시에서 주최하는 대전 사이언스페스티벌과 연계하여 진행되는 것으로, '과학의 힘! 드론의 꿈!'이란 캐치플레이를 걸고 국내 드론매니아 뿐만 아니라 세계 10여 개국 외국인이 참가하는...",http://www.cctvnews.co.kr/news/articleView.html?idxno=32857
166,2015.07.14.,대전 사이언스페스티벌 착수보고,뉴시스,0,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20150714_0011168123
167,2015.10.14.,"대전시, '걷고 보자! 중앙로 차 없는 거리' 열어",충청일보,"거리에서는 사이언스페스티벌과 연계한 아트프리마켓 등 어린이 및 청소년을 위한 체험이 전개된다. 또한, 3구간(목척교 ~ 대전역) 만남의 거리에서는 공군 군악대ㆍ의장대 퍼레이드(대전역 ~ 옛 충남도청, 11시 출발)...",http://www.ccdailynews.com/news/articleView.html?idxno=827708
168,2015.11.09.,대전문화재단·프랑스 파리 사클레 연합대 협약,충청매일,대전문화재단과 프랑스 파리-사클레 연합대학교 사이언스아트 사업단이 '아티언스 대전'의 국제화를 위해... 파리-사클레 연합대학교의 사이언스아트 사업단은 과학을 사회와 결속시키고자 사이언스아트 페스티벌...,http://www.ccdn.co.kr/news/articleView.html?idxno=405217
169,2015.10.08.,"개그맨 김준호, 대전시 홍보대사 위촉",일요신문,개그맨 김준호씨는 앞으로 2년 동안 대전시 홍보대사로 활동하면서 시의 위상을 높이기 위한 국내외 홍보활동은 물론 2015 대전사이언스페스티벌 등 대전을 대표하는 각종 축제?행사에 참여해 대전을 알리게 된다....,http://ilyo.co.kr/?ac=article_view&entry_id=145968
170,2015.08.16.,대전서 사이언스 퀴즈대회,뉴시스,0,http://www.newsis.com/ar_detail/view.html?ar_id=NISX20150816_0010227503&cID=10807&pID=10800
171,2015.10.12.,"권선택 대전시장 ""내년 예산 청년취업·도시재생 집중""",연합뉴스,"같은 날 개막하는 사이언스페스티벌과 관련해서는 ""세계과학정상회의 등 중요한 행사가 이어지다 보니 집중도가 떨어질 수 있다""며 ""대전을 대표하는 가장 핵심적인 행사인 만큼 긴장을 늦추지 말고 안전문제 등에 대한...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151012140200063&did=1195m
172,2015.10.16.,"KEB하나은행, ‘대전사랑 푸른 음악회’ 개최..무료 환경콘서트",브레이크뉴스,"특히 이번 콘서트에서는 관객들에게 환경보전과 자연사랑의 메시지를 전달하는 동시에, 출범을 기념하고 ‘2015 대전 사이언스 페스티벌’ 및‘2015 세계과학 정상회의’ 성공 개최를 기원했다. 대전시민 1만여...",http://www.breaknews.com/sub_read.html?uid=401770§ion=sc3
173,2015.09.21.,"[오늘의 주요 일정]대전·충남(21일, 월)",뉴스1,(대전ㆍ충남=뉴스1) 김태진 기자 = ◇대전시 -권선택 시장 11:00 사이언스페스티벌 세부실행계획 보고(대회의실) 14:00 제3회 공채시험 최종합격자 오리엔테이션(대강당) 16:00 505여단 전술훈련 화상회의...,http://news1.kr/articles/?2431286
174,2015.10.27.,"권선택 시장 ""대전 세계과학정상회의 국제적 위상 높였다""",충청투데이,"속의 대전을 알릴 수 있는 좋은 기회가 됐다”고 강조했다. 그는 이어 “함께 개최된 사이언스페스티벌도 규모나 범위 면에서 많이 확대됐으며, 전국 명품축제로 성장할 수 있는 가능성을 봤다”며 “과학과 문화가...",http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=935185
175,2015.10.21.,대전 중앙로 차 없는 거리 행사 대성황,대전시티저널,"대전에서도 차 없는 거리가 이어졌다. 지난 17일 대전역에서 옛 충남도청까지 중앙로 양 방향 차선을... (2구간)에서 사이언스페스티벌과 연계한 아트프리마켓, 어린이와 청소년을 위한 체험 프로그램, 만남의 거리(3구간)...",http://www.gocj.net/news/articleView.html?idxno=77783
176,2015.10.19.,"세계과학정상회의, 오늘 대전서 개막… 세계적 석학 국내 집결",이투데이,"회의 결과는 21일 발표되는 ‘대전선언문’에 담긴다. 이 밖에도 대회 기간 동안 대한민국 과학발전 대토론회, 과학문화축전 사이언스 페스티벌, 세계과학관심포지엄, 연구개발특구 기술박람회, 카이스트 문화행사...",http://www.etoday.co.kr/news/section/newsview.php?idxno=1217534
177,2015.09.24.,대전·공주·부여·청주… 먹거리 풍성한 ‘즐거운 오감여행’,동아일보,"백제문화제, 대전 사이언스페스티벌, 세종 축제, 청주 공예비엔날레 등 가는 곳마다 볼거리 즐길거리 먹을거리가 풍성하다. 사진은 지난해 세종 축제 때 세종호수공원을 아름답게 수놓은 불꽃. 세종시 제공 올 가을엔...",http://travel.donga.com/3/all/20150923/73821206/1
