,date,title,source,contents,link
67,2006.08.28.,케이블 TV(8월 29일),대전일보,"유럽에서 건너온 대전 사이언스페스티벌 초청외국인 12명과 함께하는 해피쿡 맛있는 대화. 그 두번째 시간은 맛있는 뷔페의 향연, 파스티치오와 못생겨서 더 맛있는 아구조아, 한국의 맛이 더해진 스시히로바에서...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000080943
68,2006.08.18.,"엑스포과학공원, 20일 프로게이머 초청 팬사인회",뉴시스,"【대전=뉴시스】 대전 엑스포과학공원(사장 조명식)은 '대전사이언스페스티벌2006' 축하 이벤트의 일환으로 KTF소속 프로게임단 매직앤스(Magicns) 프로게이머들을 초청, 팬사인회를 갖는다고 18일 밝혔다. 주요...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0000157430
69,2006.09.14.,[DT 광장] 한 돌 맞은 대덕특구,디지털타임스,대전에 돌아와 보니 지루한 장마와 연이은 불볕더위 속에서도 엑스포 과학공원 등지에서는 사이언스페스티벌이 열리고 대전 예술의 전당에서는 한여름 음악 축제 등이 열리고 있어 오자마자 다양한 과학 문화 행사를...,http://www.dt.co.kr/contents.html?article_no=2006091402012769683002
70,2006.08.13.,'더위 피하자' 유원지 발길 이어져,뉴시스,대전사이언스페스티벌 2006 축제가 열리는 엑스포과학공원과 물놀이시설이 갖춰진 꿈돌이랜드에는 이날 2만여명이 넘는 인파가 순식간에 몰리며 북새통을 이뤄 오후까지 분주한 모습을 보였다. 고속도로도 나들이 행렬로...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000153635
71,2006.08.21.,케이블 TV(8월 22일),대전일보,유럽에서 건너온 대전 사이언스페스티벌 초청외국인 12명과 함께하는 해피쿡 맛있는 대화. 첫번째 시간은 사이언스페스티벌이 어떤 축제였으며 유럽인이 맛보는 대전의 맛집을 찾아 문화차이와 맛의 차이를 알아가는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000080197
72,2006.02.02.,‘과학도시 대전’ 시민 곁으로,경향신문,시는 이밖에 8월에 엑스포과학공원·갑천·대덕연구단지 일원에서 ‘사이언스 페스티벌 2006’을 개최한다. 지방공사 대전엑스포과학공원이 주관하는 이 행사는 첨단과학기술산업전·국제교류전 등 과학관련 각종...,http://www.khan.co.kr/kh_news/art_view.html?artid=200602021758321&code=950301
73,2006.08.09.,'재미있는 정크아트',연합뉴스,2006 대전 사이언스페스티벌 개막(11일)을 앞두고 9일 엑스포과학공원에 각종 폐기계로 만든 정크아트 작품이 전시돼 공원을 찾은 학생들이 관람을 하고 있다. /조용학/사회/과학/ 2006.8.9 (대전=연합뉴스)...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001379749
74,2006.08.18.,<찜통 더위에도 과학 열기 가득>,연합뉴스,'재미있는 정크아트' `7가지 시원한 여름 과학세상' 최근 찜통 더위속에서도 '대전 사이언스 페스티벌'에 입장객이 몰리며 성황을 이루고 있다. 18일 대전 엑스포과학공원에 따르면 지난 11일 개막된 사이언스...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001386989
75,2006.08.11.,폐기계로 만든 조형물,대전일보,대전 사이언스페스티벌 2006이 11일 엑스포과학공원에서 개막돼 관람객들이 폐기계로 제작된 조형물을 관람하고 있다. &lt;申昊澈 기자&gt;,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000079249
76,2006.08.07.,"과학세상속으로~ ""더위 탈출하세요""",디지털타임스,대전사이언스페스티벌 11일 개막 `7가지 시원한 여름 과학세상`을 슬로건으로 내세운 `2006 대전사이언스페스티벌'이 오는 8월 11일 개막식을 시작으로 20일까지 대전엑스포과학공원에서 펼쳐진다. 행사에서는 과학교육...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0000144551
77,2006.08.09.,'여기는 영하 20도',연합뉴스,2006 대전 사이언스페스티벌 개막(11일)을 앞두고 9일 엑스포과학공원을 찾은 관람객들이 영하 20도에서 극한을 체험하는 극지체험관을 찾아 무더위를 식히고 있다. /조용학/사회/과학/ 2006.8.9 (대전...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001379778
78,2006.08.11.,'나는 블럭왕',연합뉴스,2006 대전사이언스페스티벌이 11일 대전 엑스포과학공원에서 개막된 가운데 스폰지 블럭쌓기 코너를 찾은 한 아이가 탑을 쌓고 있다. /조용학/사회/과학/ 2006.8.11 (대전=연합뉴스) catcho@yna.co.kr (조용학) &lt;&gt;,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001381605
79,2006.08.10.,"""물위 달리는 자전거로 무더위 싹""..충남대 인력선 축제 개최",뉴시스,"인력선 축제가 열리는 이 기간 동안엔 '2006 대전 사이언스 페스티벌'도 함께 열려 뜻깊은 과학체험 행사가 될 것으로 보인다. 충남대 관계자는 ""일본에서는 이미 10년 전부터 전국 규모의 인력선 대회가 열리고 있고...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=003&aid=0000151701
80,2006.08.14.,종이로 만든 사슴벌레 “진짜같죠”,대전일보,대전사이언스페스티벌이 열리고 있는 엑스포과학공원을 찾은 어린이들이 14일 사슴벌레와 프리즘 등 종이접기 체험을 하고 있다. &lt;申昊澈 기자&gt;,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000079418
81,2006.08.08.,신나고 즐거운 과학의 세계로,대전일보,"“과학, 신나고 즐겁게 즐기세요” 대전을 대표하는 과학축제인 ‘대전사이언스페스티벌2006’이 오는 11일부터 20일까지 10일간 엑스포과학공원과 대덕연구단지 일원에서 개최된다. 올해로 7회째를 맞는...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000078931
82,2006.08.09.,극지체험관 정말 추워요!,뉴시스,【대전=뉴시스】 2006 대전 사이언스 페스티벌을 이틀 앞둔 9일 대전엑스포 과학공원 극지체험관을 방문한 가족들이 영하 20도 이하의 추위를 체험하고 있다. /정재훈기자 jhjeong@newsis.com 【대전=뉴시스】 2006...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&oid=003&aid=0000150730
83,2006.08.11.,질소과자 먹기체험,연합뉴스,2006 대전사이언스페스티벌이 11일 대전 엑스포과학공원에서 개막된 가운데 질소과자 체험코너를 찾은 학생들이 질소로 얼린 과자를 먹고 코와 입으로 연기를 내보내고 있다. /조용학/사회/과학/ 2006.8.11...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0001381602
84,2006.08.14.,광복절 참의미 되새기고 다양한 문화체험도 하고,대전일보,"광복절을 즈음한 문화행사로 시립미술관에서는 오는 21일까지 한여름밤의 댄스페스티벌이, 엑스포과학공원에서는 20일까지 대전사이언스페스티벌 2006이 펼쳐진다. 한밭수목원에서는 8월 한 달간 무궁화 및...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000079299
85,2006.08.15.,무더위속 서해안 110만 인파 '북적',연합뉴스,대전엑스포과학공원에서 펼쳐지고 있는 '대전 사이언스페스티벌 2006'에도 개학을 앞둔 어린이 등 3만여명의 시민이 찾아 흥미진진한 시간을 보냈다. 광복절 경축행사가 열린 천안 독립기념관에는 4만여명의 시민들이...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0001384243
86,2006.08.07.,8월 7일 교육마당,한겨레,●창의력 전문 교육업체 레고홈스쿨(thinki.co.kr)은 11~20일 대전 엑스포 과학공원 돔영상관에서 ‘대전 사이언스 페스티벌2006’ 과 연계하여 ‘로봇과학체험관’을 운영한다. 이번 행사는 레고사의 로봇 교육...,http://www.hani.co.kr/arti/society/schooling/147012.html
87,2006.08.11.,오늘의 일정(8월11일.금요일),연합뉴스,10:00 대전 사이언스 페스티벌2006 개막식(EXPO 과학공원) 경 기 지사 16:30 수도권 광역교통망 구축 토론회(상황실) 강 원 지사 13:00 조선왕족실록 환국고유제 및 기념식(오대산 월정사) 충 북 지사 14:30 관광업무...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001381291
88,2006.08.10.,"""열대야는 무료심야영화로 날려요""",연합뉴스,대전 엑스포과학공원은 '사이언스페스티벌 2006' 기간인 오는 12-18일 과학공원 한빛광장에서 한낮의 열기에 지친 시민들을 위해 무료로 최신영화를 상영한다고 10일 밝혔다. 이번 한여름밤의 영화축제는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001380673
89,2006.05.06.,카드사 마케팅 ‘지역’은 없다?,쿠키뉴스,엑스포과학공원 관계자도 “카드사와의 제휴를 해야 하지만 평소에는 별로 효과가 없어 사이언스 페스티벌때만 일시적으로 하고 있다”고 밝혔다. 대전일보 殷鉉卓 기자,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=143&aid=0000025221
90,2006.05.05.,카드사 마케팅 ‘지역’은 없다?,대전일보,"대전에서는 꿈돌이랜드가 LG, 삼성, 하나, BC카드 등과 제휴를 맺고 가장 활발하게 마케팅을 펼치고 있는데... 엑스포과학공원 관계자도 “카드사와의 제휴를 해야 하지만 평소에는 별로 효과가 없어 사이언스 페스티벌때만...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000069428
91,2007.12.24.,<2008 대전> '대전엑스포과학공원 새해 거듭난다',연합뉴스,이에 따라 대전시와 과학공원 측은 매년 사이언스페스티벌과 루미나리에 페스티벌 등 단발성 이벤트를 개최해 오고 있지만 관람객의 발길을 되돌리기에는 한계가 있는 상황이다. 프로그램의 특색이 없기 때문이다....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001869957
92,2007.08.10.,'대전 사이언스 페스티벌' 15일 개막,뉴시스,한편 '대전 사이언스 페스티벌'은 지난해까지 연평균 29만5000명이 관람하고 이중 타 지역 관람객이 55%인 16만5000여명인 것으로 나타나 과학 대중화와 함께 지역경제 활성화에도 크게 기여하고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000522625
93,2007.08.13.,대전 ‘사이언스페스티벌2007’ 15일부터 개최,파이낸셜뉴스,국내 유일의 과학기술 축제인 ‘대전사이언스페스티벌 2007’이 오는 15∼19일 대전엑스포과학공원에서 열린다. ‘상상!사이언스 탐구여행’이란 주제로 열리는 페스티벌에는 대덕연구개발특구 내 정부출연 연구기관이...,http://www.fnnews.com/view?ra=Sent0701m_01A&corp=fnnews&arcid=070813062214&cDateYear=2007&cDateMonth=08&cDateDay=13&
94,2007.08.12.,대전 ‘사이언스페스티벌2007’ 15일부터 개최,파이낸셜뉴스,국내 유일의 과학기술 축제인 ‘대전사이언스페스티벌 2007’이 오는 15∼19일 대전엑스포과학공원에서 열린다. ‘상상!사이언스 탐구여행’이란 주제로 열리는 페스티벌에는 대덕연구개발특구 내 정부출연 연구기관이...,http://www.fnnews.com/view?ra=Sent1201m_01A&corp=fnnews&arcid=0921071965&cDateYear=2007&cDateMonth=08&cDateDay=12&
95,2007.08.18.,"과학 대중화, 사이언스페스티벌!",YTN,올해로 8번째 맞는 대전사이언스페스티벌은 과학의 대중화와 저변확대를 위한 전국 최고의 과학축제로 자리매김하고 있습니다. 이정우 기자가 보도합니다. [리포트] 밖은 섭씨 30도를 웃도는 폭염이 계속되고 있지만 이...,http://www.ytn.co.kr/_ln/0103_200708180256463085
96,2007.10.19.,대전시 '대전관광 전국 사진공모전',연합뉴스,"공모 분야는 ▲사이언스 페스티벌 ▲열기구축제 ▲3천만 그루 나무심기 ▲문화유적 ▲산(山) 등 대전의 주요 축제와 자연경관, 관광명소 등이다. 시는 다음달 말까지 출품작을 심사한 뒤 12월 초 시청...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001790268
97,2007.10.08.,'유성 2007 YES 페스티벌' 성료,뉴시스,"""돼지야 말좀들어다오"" 【대전=뉴시스】 생태와 온천, 과학을 주 테마로 한 유성 '2007 YES 페스티벌'이 많은... 에코사이언스 행사, 전통민속문화 체험행사를 비롯, 7080 가요콘서트, 다이나믹 캠퍼스 페스티벌 등 풍성한...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000591406
98,2007.07.18.,엑스포과학공원 '대전사이언스페스티벌',뉴시스,"【대전=뉴시스】 과학도시 대전의 대표축제인 '대전사이언스페스티벌2007'이 8월15일부터 19일까지 엑스포과학공원 일대에서 개최된다. 엑스포과학공원은 '여름방학, 놓쳐선 안될 우리아이 과학교육 축제'를 슬로건으로...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000494296
99,2007.08.15.,대전사이언스페스티벌 개장,연합뉴스,신기한 정크아트 조형물 국내 유일의 과학기술 테마축제인 '대전사이언스페스티벌 2007'이 15일 오전 9시 대전시 유성구 도룡동 엑스포과학공원에서 개장식을 갖고 손님맞이에 들어갔다. 오는 19일까지 '상상! 사이언스...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001726630
100,2007.10.03.,'유성 YES 페스티벌' 5일 팡파르,뉴시스,"【대전=뉴시스】 '유성 YES 페스티벌'이 5일부터 7일까지 유성문화의 거리와 갑천 둔치에서 화려하게... 시작으로 '에코 사이언스 시티' 유성 선포식과 인순이, 최성수, FT아일랜드 등이 출연하는 청정유성 환경콘서트 등...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000585802
101,2007.08.11.,사이언스페스티벌 15일 개막,대전일보,국내 유일의 과학기술 축제인 ‘대전사이언스페스티벌 2007’이 오는 15-19일 대전시 유성구 도룡동 엑스포과학공원에서 열린다. ‘상상! 사이언스 탐구여행’이란 주제로 열리는 이 페스티벌에는 대덕연구개발특구...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000114382
102,2007.08.10.,"‘직지’, 대전 사이언스-상상-페스티벌서 전시",뉴시스,"충북 청주시는‘직지’의 창조적 가치를 널리 알리기 위해 대전엑스포과학공원에서 열리는‘대전 사이언스-상상-페스티벌 2007’행사장 내에‘직지홍보 특별전 및 체험관’을 운영한다고 10일 밝혔다. ‘상상, 사이언스...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000522698
103,2007.06.21.,대전사이언스페스티벌 8월 개막,MBN,과학기술 축제인 '대전사이언스페스티벌'이 오는 8월 15일부터 19일까지 대전엑스포과학공원에서 열립니다. 이번 축제에는 항공우주탐험전을 비롯해 국제과학문화교류전과 과학연극 등의 행사가 마련될 예정입니다....,http://mbn.mk.co.kr/news/newsRead.php?vodCode=225229&category=mbn00003
104,2007.08.15.,사이언스페스티벌 재미에 더위도 ‘싹’,대전일보,15일 2007 사이언스페스티벌이 열리고 있는 대전 엑스포과학공원을 찾은 어린이들이 남극체험관에서 더위를 식히고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000114920
105,2007.08.13.,"대전시, 광복절 문화행사 풍성",뉴시스,"엑스포과학공원에서는 15일부터 5일간 '2007 대전사이언스페스티벌'이 펼쳐지며, 만년동 한밭수목원에서는 이달 말까지 무궁화 및 전통식물 전시회를 열어 무궁화 및 우리 꽃 3000여점을 전시한다. 이밖에도 16일까지...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000525458
106,2007.08.07.,"신한은행, 사이언스 페스티벌 후원금 전달",대전일보,신한은행은 7일 대전지역 과학문화 대중화를 위해 ‘대전 사이언스 페스티벌 2007’ 행사 후원금(1000만원) 전달식을 가졌다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000114051
107,2007.06.19.,대전사이언스페스티벌 8월15일 개최,파이낸셜뉴스,과학기술 축제인 ‘대전사이언스페스티벌 2007’이 ‘우주 여행’이라는 주제로 오는 8월 15일부터 19일까지 대전시 유성구 도룡동 대전엑스포과학공원과 대덕연구개발특구 일원에서 열린다. 대전시가 주최하고 지방공사...,http://www.fnnews.com/view?ra=Sent0801m_01A&corp=fnnews&arcid=00000921029446&cDateYear=2007&cDateMonth=06&cDateDay=19&
108,2007.08.12.,직지심체요절 대전 전시,대전일보,12일 청주시에 따르면 ‘직지’의 창조적 가치를 널리 알리기 위해 15-19일 대전엑스포과학공원에서 열리는 ‘대전 사이언스-상상-페스티벌 2007’ 행사장 내에 ‘직지홍보 특별전 및 체험관’을 운영한다. 대전시가...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000114472
109,2007.08.14.,"[대전]충청체신청, 인터넷중독 무료상담 코너 개설",데일리안,"'대전사이언스페스티벌2007’행사장서 정품 SW사용, 우체국택배 및 쇼핑 홍보 등 다양한 부대행사 마련 [데일리안 장지현 기자]충청체신청(청장 이계순)은 대전엑스포과학공원에서 열리는 ‘대전사이언스페스티벌 2007’...",http://www.dailian.co.kr/news/n_view.html?id=77677
110,2007.08.16.,[대전/충남]100가지 과학 프로그램 즐기세요,동아일보,[동아일보] 국내 최고 과학 전문 축제인 ‘대전 사이언스 페스티벌 2007’ 행사가 시작됐다. 19일까지 대전 엑스포과학공원 일원에서 열리는 축제는 ‘조화와 소통’이라는 주제로 100여 가지 다양한 과학교육 프로그램이...,http://www.donga.com/fbin/output?n=200708160180
111,2007.09.10.,'유성 YES! 페스티벌'로 오세요,노컷뉴스,"9일 유성구에 따르면 다음달 5일부터 7일까지 유성온천거리, 갑천 일원에서 YES 페스티벌을 개최한다. 5일에는 온천문화의 거리에서 자연음악회, 볼거리 퍼포먼스 등 다채로운 거리 문화예술행사와 ‘에코 사이언스...",http://www.cbs.co.kr/Nocut/Show.asp?IDX=613806
112,2007.08.24.,견우직녀와 과학도시 대전,대전일보,"즉 낮에는 사이언스 페스티벌, 밤에는 칠석제 식으로 자연스럽게 역할이 분담됐던 것이다. 이제 칠석제는 대전의 행사로 확실히 자리매김했다. 사실 칠석제는 임자가 없기 때문에 어느 지자체나 주최할 수 있고 실제로...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000115811
113,2007.08.14.,"[대전]21세기 견우 직녀 ""대전으로 모여라",데일리안,"14일 ‘견우직녀 축제’ 개최 [데일리안 이소희 기자] 대전광역시와 대전MBC, 한국천문연구원... ‘2007 사이언스페스티벌’ 또한 견우직녀와 연계하여 개막식을 갖고 행사를 시작한다. 국립중앙과학관에서는 18일과 19일...",http://www.dailian.co.kr/news/n_view.html?id=77681
114,2007.08.02.,‘푸른대전가꾸기’ 적극 동참,대전일보,"하나은행이 ‘발로뛰는’ 푸른대전가꾸기에 적극 동참하고 나섰다. 하나은행 충청사업본부는 2일 동구... 최초로 4억원을 기증했고, 행복도시만들기에 참여해 가사실습실 기증, 사이언스 페스티벌 후원 등을 지원해 왔따.",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000113600
115,2007.04.30.,"대전시, 대한민국축제박람회서 대전 홍보나서",뉴시스,"【대전=뉴시스】 대전시는 5월2일부터 부산 전시.컨벤션센터(BEXCO)에서 5일간 일정으로 열리는 대한민국축제박람회에 참가, 사이언스페스티벌 등 시의 다양한 축제를 소개하고 과학관광도시 대전 홍보에 나선다고 30일...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000397959
116,2007.03.27.,"대전시, 한밭문화제 전국축제 승화 시민 토론회 개최",뉴시스,운영하고 사이언스 페스티벌 등 같은 시기에 개최되는 축제 등과 연계해 시너지 효과를 거둬야 한다는 복안이다. '대전양반 얼씨구'를 주제로 지난 1983년 처음 시작한 한밭문화제가 '시민화합형 민속예술축제'로 명맥을...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000357239
117,2007.01.03.,대전지역 축제 통합쪽으로 가나,대전일보,사이언스 페스티벌은 대전시민들의 참여는 비교적 높지만 외래 방문객들의 참여율이 낮아 이를 극복하기 위한 획기적인 기획프로그램이 필요한 것으로 나타났다. 대전국제열기구축제는 올해 4회째를 맞고 있지만...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000091854
118,2007.01.31.,대전서 지역축제 박사 1호 탄생,대전일보,지난 2003년 석사 논문으로 대전 사이언스 페스티벌이 엑스포 과학공원 관광객의 만족도에 미치는 영향을 분석해 관심을 모으기도 했다. 임씨는 석사취득 직후 충남발전연구원에 입사해 현재 연구원으로 활동 중이며 지역...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000094581
119,2007.10.25.,사람ㆍ과학ㆍ문화예술 어울린 ‘H₂O 축제’,대전일보,학생들의 참여를 독려하고 과학 축제인 ‘대전사이언스페스티벌’과 연계하기 위해 7-8월에 개최될 전망이다. 한밭문화제 개선기획위원장 정강환 교수(배재대)는 “대전은 3대하천과 하수종말처리장 등 무한한 물...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000126017
120,2007.03.26.,과학진흥 의견교환 - 대전과학기술위원회 개최,뉴시스,【대전=뉴시스】 대전시는 26일 올들어 처음으로 과학관련 업무의 심의를 위한 과학기술위원회(위원장 대전광역시장)를 열고 사이언스 페스티벌 행사의 발전 방안 등을 모색했다. 이날 회의에서는 'IAC 2009 Daejeon'대회...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000355993
121,2007.08.15.,정보 클릭,대전일보,"충청체신청 인터넷중독 무료상담 충청체신청은 15일 대전엑스포과학에서 개최된 ‘대전사이언스페스티벌 2007’행사장에서 ‘인터넷중독 무료상담 코너’를 개설, 운영했다. 이 코너에는 전문 상담사 4명이 배치돼...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000114930
122,2007.11.03.,<금주의 메모>(11월5일∼10일),연합뉴스,"노벨사이언스체험전(서울과학관) 14:00 정통부장관, 서울 어코드 선언식(롯데호텔) 14:00 건교부장관... 방과후학교 페스티벌 개막식(부산벡스코, 컨벤션홀) 15:00 노동부장관, 여수 세계박람회 유치지원위원회...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0001807040
123,2007.08.15.,"""성격유형 검사 좀 해볼까?""",뉴시스,"""성격유형 검사 좀 해볼까?"" 【대전=뉴시스】 충청체신청(청장 이계순)은 대전엑스포과학공원에서 열리는 '대전사이언스페스티벌 2007' 행사장에서 15일 '인터넷중독 무료상담 코너'를 개설, 인터넷 중독 및 예방과...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000528572
124,2007.08.15.,인터넷중독 무료상담 코너 개설 '호응',뉴시스,"""성격유형 검사 좀 해볼까?"" 【대전=뉴시스】 충청체신청은 대전엑스포과학공원에서 열리는 '대전사이언스페스티벌 2007' 행사장에서 15일 '인터넷중독 무료상담 코너'를 개설, 인터넷 중독 및 예방과 관련한 상담과 정품...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000528606
125,2007.10.12.,"北과학도시,WTA 가입시켜야",대전일보,대전시 안팎에서도 “WTA 회장도시인 대전시가 북측 과학도시를 아우를 수 있다면 대전이 남북교류 확대의 주축으로 부상할 수 있을 것”이라며 “대덕특구의 발전 모델을 전파하고 사이언스 페스티벌 등 각종 과학축제...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000120160
126,2007.08.15.,신기한 인쇄체험,연합뉴스,15일 대전시 유성구 도룡동 엑스포과학공원에서 열린 '대전사이언스페스티벌 2007'을 찾은 한 어린이가 인쇄체험을 하고 있다. 사이언스페스티벌은 오는 19일까지 계속된다. sw21@yna.co.kr/2007-08-15 14:22...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001726846
127,2007.08.19.,충남 찜통더위..대천해수욕장 27만 인파,연합뉴스,"지난 15일 대전시 엑스포과학공원에서 막을 올린 '대전사이언스페스티벌 2007'에도 개학을 앞둔 어린이 등 2천여명이 찾아 로켓 만들기 등 다양한 과학체험을 하며 흥미진진한 시간을 보냈고, 천년 고찰 '마곡사' 어귀인...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0001730382
128,2007.08.13.,"충청체신청, 인터넷 중독 무료상담 코너 개설",뉴시스,"【대전=뉴시스】 충청체신청(청장 이계순)은 대전엑스포과학공원에서 열리는 '대전사이언스페스티벌 2007' 행사장에서 15일 '인터넷중독 무료상담 코너'를 개설, 인터넷 중독 및 예방과 관련한 상담과 정품 SW사용...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000526205
129,2007.08.15.,"화창한 광복절, 막바지 피서객에 해수욕장 '북적'",뉴시스,"특히 이날 '2007 사이언스페스티벌'이 시작된 대전 엑스포과학공원에는 가족단위 나들이객들의 발길이 끊임없이 이어졌고, 영하의 온도를 느끼며 남극 등의 모습을 살필 수 있는 극지체험관 앞에는 어린이들의 줄이 길게...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0000528598
130,2007.08.06.,알찬 여름방학，과학체험 떠나요,파이낸셜뉴스,"■맞춤형 프로프램도 있어요 대전에 가면 ‘대전 사이언스 페스티벌 2007 우주여행’을 만날 수 있다. 오는 15일부터 5일간 대전 엑스포과학공원에서 개최되는 이 행사는 항공우주탐험전, 대덕연구개발특구 특별전...",http://www.fnnews.com/view?ra=Sent0901m_01A&corp=fnnews&arcid=070806082748&cDateYear=2007&cDateMonth=08&cDateDay=06&
131,2007.08.05.,알찬 여름방학，과학체험 떠나요,파이낸셜뉴스,"■맞춤형 프로프램도 있어요 대전에 가면 ‘대전 사이언스 페스티벌 2007 우주여행’을 만날 수 있다. 오는 15일부터 5일간 대전 엑스포과학공원에서 개최되는 이 행사는 항공우주탐험전, 대덕연구개발특구 특별전...",http://www.fnnews.com/view?ra=Sent0901m_01A&corp=fnnews&arcid=0921066636&cDateYear=2007&cDateMonth=08&cDateDay=05&
132,2007.08.19.,거리공연 즐기는 시민들,대전일보,휴일을 맞아 19일 2007 사이언스페스티벌이 열리고 있는 대전엑스포과학공원을 찾은 시민들이 거리공연을 관람하며 즐거운 시간을 보내고 있다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000115241
133,2007.08.20.,‘직지심체요절’ 서울 간다,대전일보,"앞서 시는 경주 한국의 술과떡 잔치, 청남대 개방 4주년 기념축제, 파주출판단지 어린이 책잔치, 수원 학교도서관대회, 금강민속축제, 대전 사이언스 페스티벌 등 전국단위행사에서 직지 및 한국의 고인쇄문화 순회전시를...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=089&aid=0000115306
134,2007.08.15.,"""스타워즈다!""",연합뉴스,15일 대전시 유성구 도룡동 엑스포과학공원에서 열린 '대전사이언스페스티벌 2007'을 찾은 어린이들이 영화 '스타워즈' 캐릭터들을 바라보고 있다. 사이언스페스티벌은 오는 19일까지 계속된다. sw21@yna....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0001726848
